order_id,order_line_id,sku,qty,unit_price,gross_sales,promo_id,discount_amt,net_sales
O0006904,O0006904-3,SKU00354,1,27.28,27.28,,0.0,27.28
O0006904,O0006904-4,SKU00366,1,33.09,33.09,,0.0,33.09
O0006905,O0006905-1,SKU00023,2,57.22,114.44,,0.0,114.44
O0006905,O0006905-2,SKU00040,1,46.34,46.34,,0.0,46.34
O0006906,O0006906-1,SKU00200,1,61.25,61.25,,0.0,61.25
O0006906,O0006906-2,SKU00259,1,40.89,40.89,,0.0,40.89
O0006907,O0006907-1,SKU00302,1,26.48,26.48,,0.0,26.48
O0006907,O0006907-2,SKU00318,1,30.41,30.41,,0.0,30.41
O0006907,O0006907-3,SKU00333,1,45.51,45.51,,0.0,45.51
O0006908,O0006908-1,SKU00253,1,51.01,51.01,,0.0,51.01
O0006909,O0006909-1,SKU00283,1,85.39,85.39,,0.0,85.39
O0006909,O0006909-2,SKU00342,1,38.94,38.94,,0.0,38.94
O0006909,O0006909-3,SKU00239,1,15.42,15.42,,0.0,15.42
O0006910,O0006910-1,SKU00187,2,39.15,78.3,,0.0,78.3
O0006910,O0006910-2,SKU00241,3,46.38,139.14,,0.0,139.14
O0006910,O0006910-3,SKU00039,1,59.8,59.8,,0.0,59.8
O0006910,O0006910-4,SKU00146,1,60.33,60.33,,0.0,60.33
O0006911,O0006911-1,SKU00037,1,30.33,30.33,,0.0,30.33
O0006911,O0006911-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0006911,O0006911-3,SKU00316,1,21.03,21.03,,0.0,21.03
O0006912,O0006912-1,SKU00317,1,32.85,32.85,,0.0,32.85
O0006912,O0006912-2,SKU00061,1,23.77,23.77,,0.0,23.77
O0006913,O0006913-1,SKU00327,1,44.41,44.41,,0.0,44.41
O0006913,O0006913-2,SKU00162,1,65.18,65.18,P0036,9.78,55.4
O0006914,O0006914-1,SKU00290,1,42.67,42.67,P0027,12.8,29.87
O0006914,O0006914-2,SKU00226,2,84.67,169.34,,0.0,169.34
O0006914,O0006914-3,SKU00383,1,37.66,37.66,,0.0,37.66
O0006914,O0006914-4,SKU00278,1,54.54,54.54,,0.0,54.54
O0006915,O0006915-1,SKU00362,1,26.77,26.77,,0.0,26.77
O0006916,O0006916-1,SKU00386,1,42.93,42.93,,0.0,42.93
O0006916,O0006916-2,SKU00241,1,46.38,46.38,P0023,11.6,34.78
O0006917,O0006917-1,SKU00183,1,17.38,17.38,,0.0,17.38
O0006918,O0006918-1,SKU00329,1,37.64,37.64,P0036,5.65,31.99
O0006918,O0006918-2,SKU00022,1,28.83,28.83,,0.0,28.83
O0006919,O0006919-1,SKU00225,1,25.36,25.36,,0.0,25.36
O0006919,O0006919-2,SKU00006,1,31.28,31.28,,0.0,31.28
O0006919,O0006919-3,SKU00010,1,32.93,32.93,,0.0,32.93
O0006920,O0006920-1,SKU00015,1,66.48,66.48,,0.0,66.48
O0006920,O0006920-2,SKU00357,3,23.0,69.0,,0.0,69.0
O0006920,O0006920-3,SKU00318,1,30.41,30.41,,0.0,30.41
O0006920,O0006920-4,SKU00203,1,71.32,71.32,,0.0,71.32
O0006921,O0006921-1,SKU00181,1,47.26,47.26,,0.0,47.26
O0006921,O0006921-2,SKU00066,1,52.48,52.48,,0.0,52.48
O0006921,O0006921-3,SKU00160,2,42.59,85.18,,0.0,85.18
O0006922,O0006922-1,SKU00233,1,21.18,21.18,,0.0,21.18
O0006923,O0006923-1,SKU00354,1,27.28,27.28,,0.0,27.28
O0006923,O0006923-2,SKU00036,1,42.54,42.54,,0.0,42.54
O0006924,O0006924-1,SKU00389,3,51.94,155.82,,0.0,155.82
O0006924,O0006924-2,SKU00004,1,22.35,22.35,,0.0,22.35
O0006924,O0006924-3,SKU00232,1,34.95,34.95,,0.0,34.95
O0006925,O0006925-1,SKU00326,1,34.94,34.94,,0.0,34.94
O0006925,O0006925-2,SKU00119,1,37.15,37.15,,0.0,37.15
O0006925,O0006925-3,SKU00292,1,51.63,51.63,,0.0,51.63
O0006926,O0006926-1,SKU00374,1,34.49,34.49,,0.0,34.49
O0006926,O0006926-2,SKU00178,1,55.23,55.23,,0.0,55.23
O0006927,O0006927-1,SKU00077,1,17.01,17.01,,0.0,17.01
O0006927,O0006927-2,SKU00061,1,23.77,23.77,,0.0,23.77
O0006927,O0006927-3,SKU00139,1,52.17,52.17,,0.0,52.17
O0006928,O0006928-1,SKU00359,1,26.27,26.27,,0.0,26.27
O0006929,O0006929-1,SKU00333,1,45.51,45.51,,0.0,45.51
O0006929,O0006929-2,SKU00275,1,50.32,50.32,,0.0,50.32
O0006929,O0006929-3,SKU00334,2,17.99,35.98,,0.0,35.98
O0006930,O0006930-1,SKU00101,1,33.02,33.02,,0.0,33.02
O0006930,O0006930-2,SKU00254,3,18.56,55.68,,0.0,55.68
O0006930,O0006930-3,SKU00005,1,8.67,8.67,,0.0,8.67
O0006931,O0006931-1,SKU00153,1,61.1,61.1,,0.0,61.1
O0006932,O0006932-1,SKU00266,2,28.62,57.24,,0.0,57.24
O0006932,O0006932-2,SKU00275,1,50.32,50.32,,0.0,50.32
O0006933,O0006933-1,SKU00355,1,41.61,41.61,,0.0,41.61
O0006933,O0006933-2,SKU00386,1,42.93,42.93,,0.0,42.93
O0006933,O0006933-3,SKU00318,1,30.41,30.41,,0.0,30.41
O0006934,O0006934-1,SKU00312,1,39.88,39.88,,0.0,39.88
O0006934,O0006934-2,SKU00049,1,49.27,49.27,P0023,12.32,36.95
O0006935,O0006935-1,SKU00006,2,31.28,62.56,,0.0,62.56
O0006935,O0006935-2,SKU00183,1,17.38,17.38,,0.0,17.38
O0006936,O0006936-1,SKU00239,1,15.42,15.42,,0.0,15.42
O0006936,O0006936-2,SKU00388,1,37.93,37.93,,0.0,37.93
O0006937,O0006937-1,SKU00012,1,9.88,9.88,,0.0,9.88
O0006937,O0006937-2,SKU00215,1,33.08,33.08,,0.0,33.08
O0006938,O0006938-1,SKU00025,1,42.44,42.44,,0.0,42.44
O0006938,O0006938-2,SKU00165,1,18.9,18.9,P0036,2.83,16.07
O0006938,O0006938-3,SKU00323,1,39.02,39.02,,0.0,39.02
O0006938,O0006938-4,SKU00193,1,64.21,64.21,,0.0,64.21
O0006939,O0006939-1,SKU00055,1,66.78,66.78,,0.0,66.78
O0006940,O0006940-1,SKU00007,3,32.91,98.73,,0.0,98.73
O0006941,O0006941-1,SKU00156,2,25.39,50.78,,0.0,50.78
O0006941,O0006941-2,SKU00117,1,30.62,30.62,,0.0,30.62
O0006941,O0006941-3,SKU00317,1,32.85,32.85,,0.0,32.85
O0006942,O0006942-1,SKU00379,1,36.36,36.36,,0.0,36.36
O0006943,O0006943-1,SKU00122,1,22.77,22.77,,0.0,22.77
O0006944,O0006944-1,SKU00238,1,69.04,69.04,,0.0,69.04
O0006945,O0006945-1,SKU00016,1,33.83,33.83,,0.0,33.83
O0006945,O0006945-2,SKU00197,1,32.23,32.23,,0.0,32.23
O0006945,O0006945-3,SKU00004,2,22.35,44.7,,0.0,44.7
O0006946,O0006946-1,SKU00143,1,18.48,18.48,,0.0,18.48
O0006946,O0006946-2,SKU00302,1,26.48,26.48,,0.0,26.48
O0006947,O0006947-1,SKU00379,1,36.36,36.36,,0.0,36.36
O0006948,O0006948-1,SKU00053,1,49.62,49.62,,0.0,49.62
O0006948,O0006948-2,SKU00170,1,29.26,29.26,,0.0,29.26
O0006949,O0006949-1,SKU00179,1,14.26,14.26,,0.0,14.26
O0006950,O0006950-1,SKU00229,1,74.74,74.74,,0.0,74.74
O0006950,O0006950-2,SKU00123,2,28.95,57.9,,0.0,57.9
O0006951,O0006951-1,SKU00137,1,60.17,60.17,,0.0,60.17
O0006951,O0006951-2,SKU00023,1,57.22,57.22,,0.0,57.22
O0006952,O0006952-1,SKU00202,1,80.2,80.2,,0.0,80.2
O0006952,O0006952-2,SKU00009,1,52.68,52.68,,0.0,52.68
O0006952,O0006952-3,SKU00213,1,45.05,45.05,,0.0,45.05
O0006953,O0006953-1,SKU00311,2,60.22,120.44,,0.0,120.44
O0006954,O0006954-1,SKU00307,3,36.83,110.49,,0.0,110.49
O0006954,O0006954-2,SKU00090,1,36.81,36.81,,0.0,36.81
O0006955,O0006955-1,SKU00183,1,17.38,17.38,,0.0,17.38
O0006956,O0006956-1,SKU00300,1,29.05,29.05,,0.0,29.05
O0006957,O0006957-1,SKU00179,1,14.26,14.26,,0.0,14.26
O0006958,O0006958-1,SKU00033,2,24.44,48.88,,0.0,48.88
O0006959,O0006959-1,SKU00362,1,26.77,26.77,,0.0,26.77
O0006959,O0006959-2,SKU00164,1,38.71,38.71,,0.0,38.71
O0006960,O0006960-1,SKU00361,1,44.18,44.18,,0.0,44.18
O0006960,O0006960-2,SKU00308,1,57.22,57.22,,0.0,57.22
O0006961,O0006961-1,SKU00105,1,52.33,52.33,,0.0,52.33
O0006961,O0006961-2,SKU00026,1,45.44,45.44,,0.0,45.44
O0006962,O0006962-1,SKU00117,1,30.62,30.62,,0.0,30.62
O0006962,O0006962-2,SKU00028,1,35.88,35.88,,0.0,35.88
O0006963,O0006963-1,SKU00365,1,26.67,26.67,,0.0,26.67
O0006963,O0006963-2,SKU00300,1,29.05,29.05,,0.0,29.05
O0006963,O0006963-3,SKU00187,1,39.15,39.15,,0.0,39.15
O0006963,O0006963-4,SKU00034,1,45.57,45.57,,0.0,45.57
O0006964,O0006964-1,SKU00342,1,38.94,38.94,P0023,9.74,29.2
O0006965,O0006965-1,SKU00184,1,34.06,34.06,,0.0,34.06
O0006965,O0006965-2,SKU00115,1,25.28,25.28,,0.0,25.28
O0006966,O0006966-1,SKU00364,1,45.23,45.23,,0.0,45.23
O0006966,O0006966-2,SKU00362,1,26.77,26.77,,0.0,26.77
O0006967,O0006967-1,SKU00344,1,9.99,9.99,,0.0,9.99
O0006967,O0006967-2,SKU00278,1,54.54,54.54,,0.0,54.54
O0006967,O0006967-3,SKU00099,1,22.33,22.33,,0.0,22.33
O0006968,O0006968-1,SKU00309,1,39.31,39.31,,0.0,39.31
O0006969,O0006969-1,SKU00233,1,21.18,21.18,,0.0,21.18
O0006970,O0006970-1,SKU00227,1,105.48,105.48,,0.0,105.48
O0006970,O0006970-2,SKU00128,1,24.13,24.13,,0.0,24.13
O0006970,O0006970-3,SKU00206,1,31.05,31.05,,0.0,31.05
O0006970,O0006970-4,SKU00192,1,37.74,37.74,,0.0,37.74
O0006971,O0006971-1,SKU00010,1,32.93,32.93,,0.0,32.93
O0006971,O0006971-2,SKU00127,1,44.81,44.81,,0.0,44.81
O0006972,O0006972-1,SKU00003,1,28.95,28.95,P0036,4.34,24.61
O0006972,O0006972-2,SKU00095,1,53.11,53.11,,0.0,53.11
O0006973,O0006973-1,SKU00034,1,45.57,45.57,,0.0,45.57
O0006973,O0006973-2,SKU00104,1,73.97,73.97,,0.0,73.97
O0006974,O0006974-1,SKU00100,1,17.02,17.02,,0.0,17.02
O0006974,O0006974-2,SKU00266,1,28.62,28.62,,0.0,28.62
O0006975,O0006975-1,SKU00330,1,61.47,61.47,,0.0,61.47
O0006975,O0006975-2,SKU00028,1,35.88,35.88,,0.0,35.88
O0006976,O0006976-1,SKU00162,1,65.18,65.18,,0.0,65.18
O0006976,O0006976-2,SKU00162,1,65.18,65.18,,0.0,65.18
O0006977,O0006977-1,SKU00192,1,37.74,37.74,,0.0,37.74
O0006978,O0006978-1,SKU00071,1,50.63,50.63,,0.0,50.63
O0006979,O0006979-1,SKU00250,1,32.56,32.56,,0.0,32.56
O0006979,O0006979-2,SKU00219,3,65.58,196.74,,0.0,196.74
O0006979,O0006979-3,SKU00217,1,31.07,31.07,,0.0,31.07
O0006980,O0006980-1,SKU00158,1,19.54,19.54,,0.0,19.54
O0006980,O0006980-2,SKU00267,1,82.59,82.59,,0.0,82.59
O0006980,O0006980-3,SKU00142,1,61.52,61.52,,0.0,61.52
O0006981,O0006981-1,SKU00211,2,88.68,177.36,,0.0,177.36
O0006981,O0006981-2,SKU00258,1,50.85,50.85,,0.0,50.85
O0006981,O0006981-3,SKU00330,1,61.47,61.47,,0.0,61.47
O0006982,O0006982-1,SKU00229,1,74.74,74.74,,0.0,74.74
O0006983,O0006983-1,SKU00011,1,31.25,31.25,,0.0,31.25
O0006983,O0006983-2,SKU00274,1,14.47,14.47,,0.0,14.47
O0006983,O0006983-3,SKU00341,1,47.08,47.08,,0.0,47.08
O0006983,O0006983-4,SKU00263,1,21.58,21.58,,0.0,21.58
O0006984,O0006984-1,SKU00264,1,27.04,27.04,,0.0,27.04
O0006984,O0006984-2,SKU00084,2,33.92,67.84,,0.0,67.84
O0006985,O0006985-1,SKU00021,1,49.41,49.41,,0.0,49.41
O0006985,O0006985-2,SKU00031,1,49.75,49.75,,0.0,49.75
O0006985,O0006985-3,SKU00063,1,26.13,26.13,,0.0,26.13
O0006986,O0006986-1,SKU00317,1,32.85,32.85,,0.0,32.85
O0006986,O0006986-2,SKU00351,1,52.83,52.83,,0.0,52.83
O0006987,O0006987-1,SKU00235,1,46.43,46.43,,0.0,46.43
O0006987,O0006987-2,SKU00103,1,32.28,32.28,,0.0,32.28
O0006987,O0006987-3,SKU00043,1,50.54,50.54,,0.0,50.54
O0006988,O0006988-1,SKU00203,2,71.32,142.64,,0.0,142.64
O0006989,O0006989-1,SKU00292,1,51.63,51.63,,0.0,51.63
O0006989,O0006989-2,SKU00003,1,28.95,28.95,,0.0,28.95
O0006990,O0006990-1,SKU00049,1,49.27,49.27,,0.0,49.27
O0006990,O0006990-2,SKU00107,1,64.03,64.03,P0036,9.6,54.43
O0006991,O0006991-1,SKU00016,1,33.83,33.83,,0.0,33.83
O0006991,O0006991-2,SKU00040,1,46.34,46.34,,0.0,46.34
O0006991,O0006991-3,SKU00088,1,49.61,49.61,,0.0,49.61
O0006992,O0006992-1,SKU00275,1,50.32,50.32,,0.0,50.32
O0006992,O0006992-2,SKU00340,1,30.34,30.34,,0.0,30.34
O0006992,O0006992-3,SKU00161,3,12.51,37.53,,0.0,37.53
O0006992,O0006992-4,SKU00118,1,21.46,21.46,,0.0,21.46
O0006993,O0006993-1,SKU00042,1,72.45,72.45,,0.0,72.45
O0006993,O0006993-2,SKU00209,1,102.17,102.17,,0.0,102.17
O0006993,O0006993-3,SKU00040,1,46.34,46.34,,0.0,46.34
O0006994,O0006994-1,SKU00352,1,37.11,37.11,,0.0,37.11
O0006995,O0006995-1,SKU00139,1,52.17,52.17,,0.0,52.17
O0006996,O0006996-1,SKU00314,1,39.09,39.09,,0.0,39.09
O0006996,O0006996-2,SKU00218,1,16.49,16.49,,0.0,16.49
O0006997,O0006997-1,SKU00230,2,49.13,98.26,,0.0,98.26
O0006998,O0006998-1,SKU00386,2,42.93,85.86,P0036,12.88,72.98
O0006998,O0006998-2,SKU00310,1,44.67,44.67,,0.0,44.67
O0006999,O0006999-1,SKU00302,1,26.48,26.48,,0.0,26.48
O0006999,O0006999-2,SKU00295,2,42.42,84.84,,0.0,84.84
O0007000,O0007000-1,SKU00024,1,39.92,39.92,,0.0,39.92
O0007001,O0007001-1,SKU00130,1,66.52,66.52,,0.0,66.52
O0007002,O0007002-1,SKU00317,1,32.85,32.85,,0.0,32.85
O0007002,O0007002-2,SKU00245,1,49.62,49.62,,0.0,49.62
O0007003,O0007003-1,SKU00186,1,34.13,34.13,,0.0,34.13
O0007004,O0007004-1,SKU00117,1,30.62,30.62,,0.0,30.62
O0007004,O0007004-2,SKU00328,2,35.12,70.24,,0.0,70.24
O0007004,O0007004-3,SKU00262,1,10.7,10.7,P0023,2.68,8.02
O0007004,O0007004-4,SKU00193,2,64.21,128.42,P0023,32.1,96.32
O0007005,O0007005-1,SKU00262,1,10.7,10.7,,0.0,10.7
O0007005,O0007005-2,SKU00083,1,54.82,54.82,,0.0,54.82
O0007005,O0007005-3,SKU00007,1,32.91,32.91,,0.0,32.91
O0007006,O0007006-1,SKU00343,1,45.56,45.56,,0.0,45.56
O0007006,O0007006-2,SKU00118,1,21.46,21.46,,0.0,21.46
O0007006,O0007006-3,SKU00235,1,46.43,46.43,,0.0,46.43
O0007007,O0007007-1,SKU00052,1,57.74,57.74,,0.0,57.74
O0007008,O0007008-1,SKU00287,2,61.4,122.8,,0.0,122.8
O0007008,O0007008-2,SKU00298,2,21.47,42.94,,0.0,42.94
O0007008,O0007008-3,SKU00345,1,60.26,60.26,,0.0,60.26
O0007008,O0007008-4,SKU00300,1,29.05,29.05,,0.0,29.05
O0007009,O0007009-1,SKU00332,1,104.52,104.52,,0.0,104.52
O0007010,O0007010-1,SKU00262,1,10.7,10.7,,0.0,10.7
O0007010,O0007010-2,SKU00218,1,16.49,16.49,,0.0,16.49
O0007011,O0007011-1,SKU00030,2,17.63,35.26,,0.0,35.26
O0007011,O0007011-2,SKU00230,1,49.13,49.13,,0.0,49.13
O0007011,O0007011-3,SKU00130,1,66.52,66.52,,0.0,66.52
O0007012,O0007012-1,SKU00143,2,18.48,36.96,,0.0,36.96
O0007012,O0007012-2,SKU00113,1,49.01,49.01,,0.0,49.01
O0007012,O0007012-3,SKU00108,1,19.31,19.31,,0.0,19.31
O0007013,O0007013-1,SKU00328,1,35.12,35.12,,0.0,35.12
O0007013,O0007013-2,SKU00239,1,15.42,15.42,,0.0,15.42
O0007014,O0007014-1,SKU00015,1,66.48,66.48,,0.0,66.48
O0007014,O0007014-2,SKU00119,1,37.15,37.15,,0.0,37.15
O0007015,O0007015-1,SKU00111,1,50.04,50.04,,0.0,50.04
O0007015,O0007015-2,SKU00115,1,25.28,25.28,P0023,6.32,18.96
O0007016,O0007016-1,SKU00215,1,33.08,33.08,,0.0,33.08
O0007016,O0007016-2,SKU00278,3,54.54,163.62,,0.0,163.62
O0007017,O0007017-1,SKU00135,1,42.96,42.96,,0.0,42.96
O0007017,O0007017-2,SKU00103,1,32.28,32.28,,0.0,32.28
O0007018,O0007018-1,SKU00085,1,51.96,51.96,,0.0,51.96
O0007018,O0007018-2,SKU00137,2,60.17,120.34,,0.0,120.34
O0007019,O0007019-1,SKU00240,2,78.86,157.72,,0.0,157.72
O0007020,O0007020-1,SKU00221,1,31.0,31.0,,0.0,31.0
O0007020,O0007020-2,SKU00253,1,51.01,51.01,,0.0,51.01
O0007021,O0007021-1,SKU00031,3,49.75,149.25,,0.0,149.25
O0007021,O0007021-2,SKU00074,1,76.62,76.62,,0.0,76.62
O0007021,O0007021-3,SKU00020,1,42.57,42.57,,0.0,42.57
O0007022,O0007022-1,SKU00261,1,86.51,86.51,P0036,12.98,73.53
O0007022,O0007022-2,SKU00016,1,33.83,33.83,,0.0,33.83
O0007023,O0007023-1,SKU00166,1,65.47,65.47,,0.0,65.47
O0007023,O0007023-2,SKU00334,1,17.99,17.99,,0.0,17.99
O0007024,O0007024-1,SKU00039,2,59.8,119.6,,0.0,119.6
O0007024,O0007024-2,SKU00339,1,36.52,36.52,,0.0,36.52
O0007025,O0007025-1,SKU00134,3,31.13,93.39,,0.0,93.39
O0007026,O0007026-1,SKU00209,1,102.17,102.17,,0.0,102.17
O0007026,O0007026-2,SKU00131,1,34.39,34.39,,0.0,34.39
O0007026,O0007026-3,SKU00083,1,54.82,54.82,,0.0,54.82
O0007027,O0007027-1,SKU00298,1,21.47,21.47,,0.0,21.47
O0007027,O0007027-2,SKU00314,1,39.09,39.09,,0.0,39.09
O0007028,O0007028-1,SKU00224,1,53.56,53.56,,0.0,53.56
O0007028,O0007028-2,SKU00098,1,54.0,54.0,,0.0,54.0
O0007029,O0007029-1,SKU00293,1,70.96,70.96,,0.0,70.96
O0007029,O0007029-2,SKU00345,1,60.26,60.26,,0.0,60.26
O0007030,O0007030-1,SKU00283,2,85.39,170.78,,0.0,170.78
O0007030,O0007030-2,SKU00397,1,66.5,66.5,,0.0,66.5
O0007031,O0007031-1,SKU00237,1,54.4,54.4,,0.0,54.4
O0007031,O0007031-2,SKU00329,1,37.64,37.64,,0.0,37.64
O0007031,O0007031-3,SKU00215,1,33.08,33.08,,0.0,33.08
O0007032,O0007032-1,SKU00140,1,56.17,56.17,,0.0,56.17
O0007032,O0007032-2,SKU00364,3,45.23,135.69,,0.0,135.69
O0007033,O0007033-1,SKU00334,1,17.99,17.99,,0.0,17.99
O0007034,O0007034-1,SKU00290,1,42.67,42.67,,0.0,42.67
O0007034,O0007034-2,SKU00391,1,57.23,57.23,P0023,14.31,42.92
O0007035,O0007035-1,SKU00316,1,21.03,21.03,,0.0,21.03
O0007035,O0007035-2,SKU00348,2,64.96,129.92,,0.0,129.92
O0007035,O0007035-3,SKU00349,1,18.05,18.05,,0.0,18.05
O0007035,O0007035-4,SKU00045,1,35.31,35.31,,0.0,35.31
O0007036,O0007036-1,SKU00249,1,31.28,31.28,,0.0,31.28
O0007036,O0007036-2,SKU00157,1,70.71,70.71,,0.0,70.71
O0007036,O0007036-3,SKU00357,1,23.0,23.0,,0.0,23.0
O0007036,O0007036-4,SKU00050,1,25.95,25.95,,0.0,25.95
O0007037,O0007037-1,SKU00371,1,48.42,48.42,,0.0,48.42
O0007037,O0007037-2,SKU00261,2,86.51,173.02,,0.0,173.02
O0007038,O0007038-1,SKU00180,1,37.89,37.89,,0.0,37.89
O0007039,O0007039-1,SKU00204,1,59.25,59.25,P0036,8.89,50.36
O0007039,O0007039-2,SKU00386,3,42.93,128.79,,0.0,128.79
O0007039,O0007039-3,SKU00015,1,66.48,66.48,,0.0,66.48
O0007040,O0007040-1,SKU00188,1,58.74,58.74,,0.0,58.74
O0007040,O0007040-2,SKU00162,2,65.18,130.36,,0.0,130.36
O0007040,O0007040-3,SKU00341,1,47.08,47.08,,0.0,47.08
O0007041,O0007041-1,SKU00250,1,32.56,32.56,,0.0,32.56
O0007041,O0007041-2,SKU00052,1,57.74,57.74,P0027,17.32,40.42
O0007042,O0007042-1,SKU00215,2,33.08,66.16,,0.0,66.16
O0007042,O0007042-2,SKU00248,1,48.06,48.06,P0023,12.02,36.04
O0007043,O0007043-1,SKU00071,1,50.63,50.63,P0027,15.19,35.44
O0007043,O0007043-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0007044,O0007044-1,SKU00010,1,32.93,32.93,,0.0,32.93
O0007044,O0007044-2,SKU00189,2,53.14,106.28,,0.0,106.28
O0007045,O0007045-1,SKU00160,1,42.59,42.59,,0.0,42.59
O0007046,O0007046-1,SKU00368,2,19.96,39.92,,0.0,39.92
O0007046,O0007046-2,SKU00061,2,23.77,47.54,,0.0,47.54
O0007046,O0007046-3,SKU00331,1,21.15,21.15,,0.0,21.15
O0007046,O0007046-4,SKU00084,1,33.92,33.92,,0.0,33.92
O0007047,O0007047-1,SKU00254,1,18.56,18.56,,0.0,18.56
O0007048,O0007048-1,SKU00023,1,57.22,57.22,,0.0,57.22
O0007049,O0007049-1,SKU00122,2,22.77,45.54,,0.0,45.54
O0007050,O0007050-1,SKU00167,1,22.6,22.6,,0.0,22.6
O0007050,O0007050-2,SKU00018,1,20.66,20.66,,0.0,20.66
O0007050,O0007050-3,SKU00243,1,34.82,34.82,,0.0,34.82
O0007051,O0007051-1,SKU00119,1,37.15,37.15,,0.0,37.15
O0007051,O0007051-2,SKU00022,1,28.83,28.83,,0.0,28.83
O0007052,O0007052-1,SKU00332,2,104.52,209.04,,0.0,209.04
O0007052,O0007052-2,SKU00025,1,42.44,42.44,,0.0,42.44
O0007052,O0007052-3,SKU00378,1,38.51,38.51,,0.0,38.51
O0007052,O0007052-4,SKU00047,2,79.17,158.34,,0.0,158.34
O0007053,O0007053-1,SKU00251,2,23.58,47.16,,0.0,47.16
O0007053,O0007053-2,SKU00007,1,32.91,32.91,,0.0,32.91
O0007054,O0007054-1,SKU00388,2,37.93,75.86,,0.0,75.86
O0007054,O0007054-2,SKU00194,1,40.96,40.96,,0.0,40.96
O0007055,O0007055-1,SKU00038,1,50.53,50.53,,0.0,50.53
O0007055,O0007055-2,SKU00243,1,34.82,34.82,,0.0,34.82
O0007056,O0007056-1,SKU00397,1,66.5,66.5,,0.0,66.5
O0007056,O0007056-2,SKU00039,1,59.8,59.8,,0.0,59.8
O0007056,O0007056-3,SKU00117,1,30.62,30.62,,0.0,30.62
O0007057,O0007057-1,SKU00385,1,57.12,57.12,,0.0,57.12
O0007057,O0007057-2,SKU00230,1,49.13,49.13,,0.0,49.13
O0007058,O0007058-1,SKU00110,1,38.93,38.93,,0.0,38.93
O0007058,O0007058-2,SKU00023,1,57.22,57.22,,0.0,57.22
O0007058,O0007058-3,SKU00010,1,32.93,32.93,,0.0,32.93
O0007058,O0007058-4,SKU00355,1,41.61,41.61,,0.0,41.61
O0007059,O0007059-1,SKU00285,1,40.54,40.54,,0.0,40.54
O0007060,O0007060-1,SKU00278,2,54.54,109.08,,0.0,109.08
O0007061,O0007061-1,SKU00175,1,44.19,44.19,,0.0,44.19
O0007061,O0007061-2,SKU00382,1,19.75,19.75,,0.0,19.75
O0007062,O0007062-1,SKU00034,1,45.57,45.57,,0.0,45.57
O0007062,O0007062-2,SKU00007,1,32.91,32.91,,0.0,32.91
O0007062,O0007062-3,SKU00242,1,41.5,41.5,,0.0,41.5
O0007063,O0007063-1,SKU00027,1,11.75,11.75,,0.0,11.75
O0007063,O0007063-2,SKU00312,2,39.88,79.76,,0.0,79.76
O0007064,O0007064-1,SKU00173,1,61.04,61.04,,0.0,61.04
O0007064,O0007064-2,SKU00035,1,57.12,57.12,,0.0,57.12
O0007064,O0007064-3,SKU00036,1,42.54,42.54,,0.0,42.54
O0007065,O0007065-1,SKU00291,1,33.52,33.52,,0.0,33.52
O0007065,O0007065-2,SKU00302,2,26.48,52.96,,0.0,52.96
O0007066,O0007066-1,SKU00246,1,38.15,38.15,,0.0,38.15
O0007066,O0007066-2,SKU00396,1,15.54,15.54,,0.0,15.54
O0007066,O0007066-3,SKU00005,2,8.67,17.34,,0.0,17.34
O0007067,O0007067-1,SKU00226,3,84.67,254.01,,0.0,254.01
O0007067,O0007067-2,SKU00078,1,17.22,17.22,,0.0,17.22
O0007067,O0007067-3,SKU00190,1,45.12,45.12,,0.0,45.12
O0007068,O0007068-1,SKU00274,1,14.47,14.47,,0.0,14.47
O0007068,O0007068-2,SKU00198,1,39.26,39.26,,0.0,39.26
O0007068,O0007068-3,SKU00094,1,56.4,56.4,,0.0,56.4
O0007068,O0007068-4,SKU00341,1,47.08,47.08,,0.0,47.08
O0007069,O0007069-1,SKU00223,1,22.77,22.77,,0.0,22.77
O0007069,O0007069-2,SKU00166,1,65.47,65.47,,0.0,65.47
O0007069,O0007069-3,SKU00166,1,65.47,65.47,,0.0,65.47
O0007069,O0007069-4,SKU00334,2,17.99,35.98,,0.0,35.98
O0007070,O0007070-1,SKU00344,2,9.99,19.98,,0.0,19.98
O0007071,O0007071-1,SKU00002,1,57.3,57.3,,0.0,57.3
O0007072,O0007072-1,SKU00238,2,69.04,138.08,P0036,20.71,117.37
O0007073,O0007073-1,SKU00058,2,55.01,110.02,,0.0,110.02
O0007073,O0007073-2,SKU00400,1,33.96,33.96,,0.0,33.96
O0007073,O0007073-3,SKU00223,1,22.77,22.77,,0.0,22.77
O0007073,O0007073-4,SKU00123,1,28.95,28.95,,0.0,28.95
O0007074,O0007074-1,SKU00296,1,48.03,48.03,,0.0,48.03
O0007074,O0007074-2,SKU00308,1,57.22,57.22,,0.0,57.22
O0007075,O0007075-1,SKU00360,1,93.89,93.89,,0.0,93.89
O0007075,O0007075-2,SKU00224,1,53.56,53.56,,0.0,53.56
O0007076,O0007076-1,SKU00292,1,51.63,51.63,,0.0,51.63
O0007077,O0007077-1,SKU00219,2,65.58,131.16,,0.0,131.16
O0007078,O0007078-1,SKU00098,1,54.0,54.0,,0.0,54.0
O0007078,O0007078-2,SKU00342,3,38.94,116.82,P0023,29.2,87.62
