customer_id,segment,loyalty_tier,created_ts
C001659,Professional,Gold,2023-06-23 00:00:00
C001660,Professional,None,2024-09-23 00:00:00
C001661,Enthusiast,Silver,2023-03-03 00:00:00
C001662,Professional,None,2022-08-24 00:00:00
C001663,Value,Bronze,2021-11-01 00:00:00
C001664,Casual,Silver,2024-08-04 00:00:00
C001665,Professional,Silver,2022-12-20 00:00:00
C001666,Enthusiast,Silver,2021-07-20 00:00:00
C001667,Casual,Bronze,2024-09-20 00:00:00
C001668,Enthusiast,Bronze,2022-01-15 00:00:00
C001669,Casual,None,2024-07-18 00:00:00
C001670,Casual,Silver,2020-11-21 00:00:00
C001671,Enthusiast,Silver,2022-04-03 00:00:00
C001672,Value,Bronze,2023-05-23 00:00:00
C001673,Casual,None,2024-10-05 00:00:00
C001674,Value,Bronze,2021-03-17 00:00:00
C001675,Professional,Silver,2024-09-13 00:00:00
C001676,Professional,Bronze,2022-09-16 00:00:00
C001677,Enthusiast,Silver,2024-04-03 00:00:00
C001678,Value,Platinum,2020-03-17 00:00:00
C001679,Casual,None,2021-07-18 00:00:00
C001680,Professional,Silver,2024-01-08 00:00:00
C001681,Enthusiast,Silver,2022-11-24 00:00:00
C001682,Casual,Platinum,2021-12-29 00:00:00
C001683,Enthusiast,Silver,2024-06-03 00:00:00
C001684,Enthusiast,Gold,2023-02-28 00:00:00
C001685,Enthusiast,None,2024-12-22 00:00:00
C001686,Enthusiast,Silver,2022-07-05 00:00:00
C001687,Casual,None,2023-02-23 00:00:00
C001688,Casual,None,2021-12-21 00:00:00
C001689,Value,Gold,2024-01-19 00:00:00
C001690,Professional,Silver,2021-08-05 00:00:00
C001691,Value,Gold,2021-03-06 00:00:00
C001692,Value,Silver,2021-03-29 00:00:00
C001693,Enthusiast,None,2020-05-22 00:00:00
C001694,Enthusiast,Bronze,2020-05-13 00:00:00
C001695,Casual,None,2022-05-19 00:00:00
C001696,Enthusiast,None,2022-12-03 00:00:00
C001697,Professional,Gold,2021-05-25 00:00:00
C001698,Casual,Bronze,2020-01-14 00:00:00
C001699,Enthusiast,Bronze,2024-04-08 00:00:00
C001700,Enthusiast,Silver,2021-10-06 00:00:00
C001701,Value,Gold,2021-07-05 00:00:00
C001702,Enthusiast,None,2023-11-05 00:00:00
C001703,Casual,Gold,2021-05-11 00:00:00
C001704,Professional,Platinum,2020-06-04 00:00:00
C001705,Value,Silver,2023-09-01 00:00:00
C001706,Value,Silver,2020-02-29 00:00:00
C001707,Casual,None,2024-09-25 00:00:00
C001708,Casual,Silver,2024-08-15 00:00:00
C001709,Professional,None,2020-09-03 00:00:00
C001710,Enthusiast,Silver,2020-05-08 00:00:00
C001711,Casual,None,2024-06-07 00:00:00
C001712,Casual,None,2021-07-16 00:00:00
C001713,Casual,Gold,2023-10-22 00:00:00
C001714,Value,Bronze,2024-10-07 00:00:00
C001715,Casual,Gold,2024-05-08 00:00:00
C001716,Casual,Silver,2023-08-22 00:00:00
C001717,Professional,Silver,2024-12-16 00:00:00
C001718,Enthusiast,None,2020-02-11 00:00:00
C001719,Enthusiast,Gold,2022-04-09 00:00:00
C001720,Casual,Bronze,2024-03-05 00:00:00
C001721,Professional,Bronze,2021-09-12 00:00:00
C001722,Casual,None,2022-02-10 00:00:00
C001723,Enthusiast,Bronze,2022-04-25 00:00:00
C001724,Professional,Silver,2023-01-28 00:00:00
C001725,Value,Silver,2022-08-22 00:00:00
C001726,Casual,Bronze,2020-03-07 00:00:00
C001727,Casual,Bronze,2021-12-19 00:00:00
C001728,Casual,None,2024-10-30 00:00:00
C001729,Enthusiast,Silver,2021-11-11 00:00:00
C001730,Value,None,2021-02-01 00:00:00
C001731,Value,Silver,2023-10-29 00:00:00
C001732,Casual,Gold,2023-12-14 00:00:00
C001733,Casual,Silver,2022-11-25 00:00:00
C001734,Professional,Bronze,2024-09-03 00:00:00
C001735,Professional,Platinum,2021-03-31 00:00:00
C001736,Professional,Silver,2021-04-24 00:00:00
C001737,Casual,Gold,2022-07-19 00:00:00
C001738,Enthusiast,None,2023-09-09 00:00:00
C001739,Casual,Gold,2024-04-21 00:00:00
C001740,Value,None,2023-04-08 00:00:00
C001741,Enthusiast,None,2024-11-24 00:00:00
C001742,Value,Platinum,2020-12-16 00:00:00
C001743,Enthusiast,Silver,2022-08-27 00:00:00
C001744,Value,Bronze,2020-01-01 00:00:00
C001745,Value,Bronze,2024-03-14 00:00:00
C001746,Casual,None,2024-05-06 00:00:00
C001747,Professional,Gold,2020-01-08 00:00:00
C001748,Professional,Silver,2021-07-14 00:00:00
C001749,Value,Gold,2021-03-18 00:00:00
C001750,Casual,Bronze,2021-12-06 00:00:00
C001751,Casual,Silver,2020-04-04 00:00:00
C001752,Casual,None,2022-11-12 00:00:00
C001753,Casual,Bronze,2021-07-27 00:00:00
C001754,Professional,Gold,2024-12-03 00:00:00
C001755,Professional,Bronze,2021-05-01 00:00:00
C001756,Enthusiast,None,2023-03-24 00:00:00
C001757,Value,None,2022-06-18 00:00:00
C001758,Casual,Silver,2024-10-25 00:00:00
C001759,Casual,Bronze,2020-10-21 00:00:00
C001760,Professional,Bronze,2023-06-11 00:00:00
C001761,Professional,Silver,2021-05-07 00:00:00
C001762,Casual,Gold,2024-09-01 00:00:00
C001763,Value,Silver,2021-09-15 00:00:00
C001764,Enthusiast,Bronze,2024-03-31 00:00:00
C001765,Professional,Silver,2021-09-08 00:00:00
C001766,Casual,None,2022-03-09 00:00:00
C001767,Professional,Silver,2024-12-06 00:00:00
C001768,Enthusiast,Bronze,2020-05-22 00:00:00
C001769,Enthusiast,Bronze,2020-02-03 00:00:00
C001770,Professional,Silver,2020-05-17 00:00:00
C001771,Professional,None,2021-09-10 00:00:00
C001772,Value,None,2020-05-15 00:00:00
C001773,Value,Gold,2022-08-07 00:00:00
C001774,Professional,Silver,2022-07-19 00:00:00
C001775,Professional,Gold,2022-01-04 00:00:00
C001776,Enthusiast,None,2020-11-17 00:00:00
C001777,Professional,Bronze,2022-08-02 00:00:00
C001778,Value,Gold,2024-08-09 00:00:00
C001779,Value,Bronze,2023-03-22 00:00:00
C001780,Value,Silver,2023-07-04 00:00:00
C001781,Casual,None,2022-01-13 00:00:00
C001782,Professional,None,2021-02-18 00:00:00
C001783,Enthusiast,Gold,2022-03-05 00:00:00
C001784,Value,Gold,2023-06-24 00:00:00
C001785,Enthusiast,None,2021-09-12 00:00:00
C001786,Enthusiast,Bronze,2020-03-12 00:00:00
C001787,Professional,Bronze,2024-03-01 00:00:00
C001788,Professional,Silver,2021-03-18 00:00:00
C001789,Professional,Platinum,2021-05-05 00:00:00
C001790,Casual,None,2022-03-08 00:00:00
C001791,Value,Silver,2023-11-26 00:00:00
C001792,Professional,Silver,2024-08-19 00:00:00
C001793,Professional,Bronze,2021-03-15 00:00:00
C001794,Enthusiast,Bronze,2023-03-07 00:00:00
C001795,Casual,None,2024-05-21 00:00:00
C001796,Enthusiast,Silver,2024-03-31 00:00:00
C001797,Value,Bronze,2020-07-17 00:00:00
C001798,Enthusiast,Bronze,2023-12-19 00:00:00
C001799,Casual,Bronze,2020-09-06 00:00:00
C001800,Professional,None,2023-05-20 00:00:00
C001801,Professional,Bronze,2020-06-15 00:00:00
C001802,Casual,None,2020-02-19 00:00:00
C001803,Casual,None,2021-01-06 00:00:00
C001804,Professional,Bronze,2020-07-01 00:00:00
C001805,Value,Silver,2022-05-30 00:00:00
C001806,Professional,Gold,2021-04-04 00:00:00
C001807,Professional,None,2021-09-27 00:00:00
C001808,Enthusiast,Silver,2022-05-10 00:00:00
C001809,Value,Bronze,2024-12-02 00:00:00
C001810,Professional,Bronze,2020-02-18 00:00:00
C001811,Casual,Gold,2022-09-25 00:00:00
C001812,Professional,Silver,2021-04-19 00:00:00
C001813,Enthusiast,Gold,2023-01-17 00:00:00
C001814,Casual,Bronze,2022-10-22 00:00:00
C001815,Enthusiast,Bronze,2020-10-27 00:00:00
C001816,Enthusiast,Bronze,2023-06-11 00:00:00
C001817,Professional,Bronze,2024-06-23 00:00:00
C001818,Value,Silver,2023-03-12 00:00:00
C001819,Professional,Bronze,2022-11-21 00:00:00
C001820,Enthusiast,Bronze,2024-06-11 00:00:00
C001821,Professional,Gold,2020-10-04 00:00:00
C001822,Enthusiast,Bronze,2023-03-30 00:00:00
C001823,Professional,None,2020-04-25 00:00:00
C001824,Casual,None,2022-07-04 00:00:00
C001825,Enthusiast,Bronze,2024-09-14 00:00:00
C001826,Casual,None,2023-10-31 00:00:00
C001827,Enthusiast,Silver,2021-09-04 00:00:00
C001828,Value,None,2024-06-28 00:00:00
C001829,Enthusiast,Silver,2022-11-13 00:00:00
C001830,Value,Bronze,2021-11-01 00:00:00
C001831,Professional,Silver,2020-02-28 00:00:00
C001832,Casual,None,2021-04-06 00:00:00
C001833,Casual,Gold,2020-01-10 00:00:00
C001834,Casual,Silver,2020-06-03 00:00:00
C001835,Value,Silver,2023-12-18 00:00:00
C001836,Professional,Bronze,2021-06-13 00:00:00
C001837,Value,None,2022-04-11 00:00:00
C001838,Enthusiast,Bronze,2022-08-16 00:00:00
C001839,Value,Silver,2023-11-04 00:00:00
C001840,Professional,Silver,2023-08-20 00:00:00
C001841,Professional,Bronze,2023-05-14 00:00:00
C001842,Enthusiast,None,2023-08-04 00:00:00
C001843,Casual,None,2021-08-05 00:00:00
C001844,Casual,Silver,2023-07-25 00:00:00
C001845,Value,Silver,2023-05-07 00:00:00
C001846,Enthusiast,Bronze,2023-12-31 00:00:00
C001847,Professional,Bronze,2020-07-17 00:00:00
C001848,Value,None,2021-10-13 00:00:00
C001849,Enthusiast,Silver,2023-06-11 00:00:00
C001850,Enthusiast,None,2022-06-13 00:00:00
C001851,Professional,None,2020-04-10 00:00:00
C001852,Professional,None,2024-05-26 00:00:00
C001853,Casual,None,2021-03-29 00:00:00
C001854,Enthusiast,None,2020-08-04 00:00:00
C001855,Casual,None,2020-02-14 00:00:00
C001856,Value,Bronze,2023-09-05 00:00:00
C001857,Professional,Silver,2021-12-16 00:00:00
C001858,Casual,Silver,2021-06-23 00:00:00
C001859,Professional,Platinum,2022-11-20 00:00:00
C001860,Enthusiast,None,2024-12-25 00:00:00
C001861,Enthusiast,None,2021-05-24 00:00:00
C001862,Enthusiast,Silver,2020-06-26 00:00:00
C001863,Professional,None,2022-10-18 00:00:00
C001864,Casual,Bronze,2021-12-12 00:00:00
C001865,Professional,None,2024-09-19 00:00:00
C001866,Enthusiast,Bronze,2022-03-06 00:00:00
C001867,Value,Silver,2023-11-01 00:00:00
C001868,Professional,None,2024-08-22 00:00:00
C001869,Casual,Bronze,2024-08-18 00:00:00
C001870,Professional,Gold,2021-12-26 00:00:00
C001871,Value,None,2023-11-29 00:00:00
C001872,Enthusiast,Platinum,2021-12-22 00:00:00
C001873,Casual,Silver,2022-04-21 00:00:00
C001874,Value,None,2020-08-17 00:00:00
C001875,Value,None,2020-08-28 00:00:00
C001876,Professional,Gold,2024-11-24 00:00:00
C001877,Casual,Gold,2024-10-12 00:00:00
C001878,Casual,Silver,2024-09-04 00:00:00
C001879,Enthusiast,Bronze,2023-06-28 00:00:00
C001880,Professional,Bronze,2020-05-03 00:00:00
C001881,Professional,None,2024-01-03 00:00:00
C001882,Professional,Gold,2024-04-24 00:00:00
C001883,Value,Silver,2023-08-13 00:00:00
C001884,Professional,Silver,2021-05-29 00:00:00
C001885,Enthusiast,Silver,2020-09-03 00:00:00
C001886,Professional,None,2022-10-20 00:00:00
C001887,Casual,Bronze,2024-08-07 00:00:00
C001888,Professional,Silver,2023-10-06 00:00:00
C001889,Value,None,2021-12-31 00:00:00
C001890,Casual,None,2021-08-24 00:00:00
C001891,Enthusiast,Gold,2021-01-29 00:00:00
C001892,Professional,Bronze,2020-07-25 00:00:00
C001893,Casual,Bronze,2023-02-24 00:00:00
C001894,Value,Silver,2023-12-27 00:00:00
C001895,Enthusiast,Bronze,2023-12-07 00:00:00
C001896,Professional,None,2020-07-23 00:00:00
C001897,Enthusiast,Gold,2020-05-07 00:00:00
C001898,Enthusiast,Bronze,2021-02-07 00:00:00
C001899,Enthusiast,Bronze,2020-09-18 00:00:00
C001900,Professional,Bronze,2020-01-14 00:00:00
C001901,Casual,Gold,2022-12-18 00:00:00
C001902,Casual,Bronze,2021-05-30 00:00:00
C001903,Professional,Bronze,2022-09-02 00:00:00
C001904,Professional,Bronze,2024-10-03 00:00:00
C001905,Value,Bronze,2023-02-04 00:00:00
C001906,Casual,Silver,2024-07-26 00:00:00
C001907,Casual,None,2020-04-28 00:00:00
C001908,Casual,Bronze,2024-05-12 00:00:00
C001909,Enthusiast,None,2020-09-28 00:00:00
C001910,Value,Gold,2020-05-16 00:00:00
C001911,Enthusiast,Silver,2020-02-07 00:00:00
C001912,Enthusiast,Bronze,2020-02-06 00:00:00
C001913,Professional,Silver,2022-12-23 00:00:00
C001914,Value,Bronze,2024-04-29 00:00:00
C001915,Enthusiast,Gold,2021-11-03 00:00:00
C001916,Casual,Silver,2022-05-01 00:00:00
C001917,Enthusiast,Bronze,2022-08-06 00:00:00
C001918,Enthusiast,Platinum,2021-01-27 00:00:00
C001919,Value,None,2021-03-08 00:00:00
C001920,Casual,Gold,2020-01-27 00:00:00
C001921,Casual,None,2021-11-17 00:00:00
C001922,Value,Bronze,2022-09-19 00:00:00
C001923,Professional,None,2022-05-23 00:00:00
C001924,Professional,Bronze,2024-02-10 00:00:00
C001925,Professional,Silver,2021-09-18 00:00:00
C001926,Enthusiast,Silver,2023-03-07 00:00:00
C001927,Enthusiast,None,2020-09-24 00:00:00
C001928,Casual,None,2022-06-21 00:00:00
C001929,Professional,None,2020-05-24 00:00:00
C001930,Professional,None,2021-12-26 00:00:00
C001931,Enthusiast,Bronze,2024-05-03 00:00:00
C001932,Value,None,2020-11-10 00:00:00
C001933,Enthusiast,Bronze,2023-07-08 00:00:00
C001934,Casual,Bronze,2020-09-12 00:00:00
C001935,Enthusiast,Bronze,2020-12-22 00:00:00
C001936,Casual,None,2022-12-22 00:00:00
C001937,Professional,Gold,2020-03-26 00:00:00
C001938,Casual,None,2024-12-23 00:00:00
C001939,Casual,Silver,2020-05-31 00:00:00
C001940,Professional,None,2023-10-16 00:00:00
C001941,Enthusiast,Bronze,2024-09-05 00:00:00
C001942,Enthusiast,Silver,2020-04-04 00:00:00
C001943,Enthusiast,None,2024-02-13 00:00:00
C001944,Casual,Bronze,2022-12-19 00:00:00
C001945,Casual,None,2020-10-02 00:00:00
C001946,Value,Silver,2024-07-21 00:00:00
C001947,Enthusiast,Silver,2023-11-10 00:00:00
C001948,Enthusiast,Bronze,2023-07-14 00:00:00
C001949,Casual,None,2021-05-30 00:00:00
C001950,Enthusiast,Silver,2022-07-04 00:00:00
C001951,Casual,None,2021-01-05 00:00:00
C001952,Casual,Bronze,2024-10-01 00:00:00
C001953,Casual,Bronze,2020-07-31 00:00:00
C001954,Professional,None,2021-01-14 00:00:00
C001955,Professional,Bronze,2022-06-24 00:00:00
C001956,Casual,None,2024-04-23 00:00:00
C001957,Professional,Silver,2021-01-27 00:00:00
C001958,Value,Silver,2023-08-09 00:00:00
C001959,Casual,Silver,2020-08-05 00:00:00
C001960,Value,Gold,2022-04-22 00:00:00
C001961,Casual,Bronze,2023-10-03 00:00:00
C001962,Value,Bronze,2024-05-17 00:00:00
C001963,Professional,None,2024-06-22 00:00:00
C001964,Value,None,2024-09-09 00:00:00
C001965,Enthusiast,Bronze,2024-10-15 00:00:00
C001966,Casual,Gold,2021-01-06 00:00:00
C001967,Casual,Silver,2020-02-09 00:00:00
C001968,Casual,Silver,2022-12-20 00:00:00
C001969,Casual,Silver,2024-08-12 00:00:00
C001970,Enthusiast,None,2021-12-19 00:00:00
C001971,Casual,Silver,2022-01-14 00:00:00
C001972,Casual,Silver,2022-03-10 00:00:00
C001973,Casual,Silver,2023-02-23 00:00:00
C001974,Enthusiast,Bronze,2022-03-16 00:00:00
C001975,Value,Bronze,2024-10-12 00:00:00
C001976,Enthusiast,Bronze,2021-03-26 00:00:00
C001977,Value,Bronze,2021-09-08 00:00:00
C001978,Professional,None,2023-08-26 00:00:00
C001979,Casual,Bronze,2020-09-29 00:00:00
C001980,Casual,None,2021-11-07 00:00:00
C001981,Casual,Bronze,2022-01-04 00:00:00
C001982,Casual,None,2021-03-10 00:00:00
C001983,Value,Platinum,2024-10-24 00:00:00
C001984,Value,Bronze,2023-02-07 00:00:00
C001985,Value,Bronze,2021-03-31 00:00:00
C001986,Professional,Bronze,2022-03-01 00:00:00
C001987,Value,None,2023-04-02 00:00:00
C001988,Professional,Silver,2024-01-05 00:00:00
C001989,Professional,Bronze,2021-06-12 00:00:00
C001990,Enthusiast,Silver,2020-09-19 00:00:00
C001991,Professional,Gold,2020-08-15 00:00:00
C001992,Enthusiast,Bronze,2024-01-28 00:00:00
C001993,Enthusiast,None,2023-05-09 00:00:00
C001994,Casual,Silver,2020-01-22 00:00:00
C001995,Professional,None,2023-09-08 00:00:00
C001996,Professional,Platinum,2024-04-27 00:00:00
C001997,Casual,Gold,2021-09-05 00:00:00
C001998,Casual,Silver,2024-02-24 00:00:00
C001999,Professional,None,2023-04-19 00:00:00
C002000,Casual,Bronze,2022-04-02 00:00:00
C002001,Value,None,2020-05-14 00:00:00
C002002,Enthusiast,Bronze,2023-04-03 00:00:00
C002003,Casual,Silver,2022-02-07 00:00:00
C002004,Casual,None,2020-06-05 00:00:00
C002005,Professional,Bronze,2022-03-20 00:00:00
C002006,Enthusiast,Platinum,2020-03-13 00:00:00
C002007,Enthusiast,None,2024-06-04 00:00:00
C002008,Enthusiast,Gold,2022-12-24 00:00:00
C002009,Professional,None,2021-06-19 00:00:00
C002010,Enthusiast,Bronze,2021-12-25 00:00:00
C002011,Value,Silver,2024-12-11 00:00:00
C002012,Professional,None,2024-03-31 00:00:00
C002013,Professional,None,2021-03-05 00:00:00
C002014,Enthusiast,Bronze,2021-05-15 00:00:00
C002015,Casual,Silver,2021-05-09 00:00:00
C002016,Value,Gold,2020-02-09 00:00:00
C002017,Professional,Silver,2022-06-15 00:00:00
C002018,Value,Bronze,2020-12-24 00:00:00
C002019,Enthusiast,Bronze,2023-07-17 00:00:00
C002020,Casual,None,2021-07-03 00:00:00
C002021,Professional,Silver,2022-01-09 00:00:00
C002022,Value,Gold,2023-02-08 00:00:00
C002023,Casual,Silver,2022-08-10 00:00:00
C002024,Casual,Bronze,2020-02-29 00:00:00
C002025,Enthusiast,Silver,2022-10-05 00:00:00
C002026,Enthusiast,Silver,2023-01-25 00:00:00
C002027,Professional,Silver,2020-07-30 00:00:00
C002028,Casual,Silver,2020-01-29 00:00:00
C002029,Casual,Silver,2020-05-06 00:00:00
C002030,Professional,None,2021-02-09 00:00:00
C002031,Value,None,2022-10-27 00:00:00
C002032,Casual,Silver,2024-10-09 00:00:00
C002033,Professional,Gold,2024-02-07 00:00:00
C002034,Value,Bronze,2021-12-27 00:00:00
C002035,Casual,Bronze,2020-10-16 00:00:00
C002036,Professional,None,2024-04-08 00:00:00
C002037,Enthusiast,None,2020-01-12 00:00:00
C002038,Enthusiast,Bronze,2022-03-23 00:00:00
C002039,Enthusiast,Bronze,2020-01-19 00:00:00
C002040,Casual,None,2021-10-19 00:00:00
C002041,Professional,Gold,2021-01-18 00:00:00
C002042,Professional,Silver,2022-04-17 00:00:00
C002043,Enthusiast,None,2021-10-19 00:00:00
C002044,Value,None,2021-11-30 00:00:00
C002045,Professional,None,2021-03-21 00:00:00
C002046,Enthusiast,Silver,2021-06-08 00:00:00
C002047,Enthusiast,None,2021-09-13 00:00:00
C002048,Enthusiast,None,2021-09-10 00:00:00
C002049,Professional,None,2022-11-20 00:00:00
C002050,Enthusiast,Silver,2022-11-05 00:00:00
C002051,Casual,Silver,2024-09-28 00:00:00
C002052,Enthusiast,Gold,2022-11-25 00:00:00
C002053,Value,None,2020-10-02 00:00:00
C002054,Enthusiast,Silver,2020-12-26 00:00:00
C002055,Value,Gold,2023-11-03 00:00:00
C002056,Casual,None,2021-04-18 00:00:00
C002057,Value,Gold,2024-11-09 00:00:00
C002058,Enthusiast,Silver,2020-04-12 00:00:00
C002059,Casual,Gold,2023-10-11 00:00:00
C002060,Value,Bronze,2023-08-25 00:00:00
C002061,Enthusiast,Bronze,2020-02-04 00:00:00
C002062,Value,Silver,2020-01-19 00:00:00
C002063,Enthusiast,Silver,2022-08-12 00:00:00
C002064,Enthusiast,Bronze,2024-06-20 00:00:00
C002065,Casual,Bronze,2024-07-11 00:00:00
C002066,Professional,Bronze,2020-06-13 00:00:00
C002067,Enthusiast,Silver,2022-02-03 00:00:00
C002068,Enthusiast,Silver,2024-05-11 00:00:00
C002069,Value,Silver,2021-09-07 00:00:00
C002070,Value,Bronze,2022-05-28 00:00:00
C002071,Professional,Gold,2024-05-25 00:00:00
C002072,Casual,None,2023-12-15 00:00:00
C002073,Enthusiast,None,2020-04-19 00:00:00
C002074,Professional,None,2021-05-17 00:00:00
C002075,Professional,None,2022-03-29 00:00:00
C002076,Professional,Bronze,2024-06-11 00:00:00
C002077,Value,None,2024-05-04 00:00:00
C002078,Enthusiast,None,2024-04-12 00:00:00
C002079,Professional,Silver,2020-09-27 00:00:00
C002080,Enthusiast,Bronze,2022-05-15 00:00:00
C002081,Value,Silver,2021-10-22 00:00:00
C002082,Value,Gold,2020-01-13 00:00:00
C002083,Value,Bronze,2023-05-29 00:00:00
C002084,Casual,Bronze,2024-06-13 00:00:00
C002085,Casual,Silver,2023-11-15 00:00:00
C002086,Casual,Silver,2020-08-14 00:00:00
C002087,Casual,None,2020-11-19 00:00:00
C002088,Casual,Bronze,2024-07-11 00:00:00
C002089,Professional,None,2024-01-09 00:00:00
C002090,Enthusiast,None,2021-02-27 00:00:00
C002091,Enthusiast,Silver,2023-08-21 00:00:00
C002092,Enthusiast,Bronze,2022-09-24 00:00:00
C002093,Casual,Platinum,2022-10-25 00:00:00
C002094,Casual,None,2020-06-29 00:00:00
C002095,Value,None,2023-10-31 00:00:00
C002096,Enthusiast,None,2020-11-25 00:00:00
C002097,Value,None,2023-06-10 00:00:00
C002098,Professional,Bronze,2022-03-14 00:00:00
C002099,Professional,None,2023-10-15 00:00:00
C002100,Value,None,2021-05-11 00:00:00
C002101,Casual,Silver,2020-03-24 00:00:00
C002102,Professional,Bronze,2024-05-23 00:00:00
C002103,Enthusiast,Bronze,2021-02-27 00:00:00
C002104,Professional,Gold,2023-12-02 00:00:00
C002105,Value,Silver,2022-01-04 00:00:00
C002106,Professional,Platinum,2023-12-17 00:00:00
C002107,Value,None,2021-01-09 00:00:00
C002108,Value,Bronze,2020-01-21 00:00:00
C002109,Casual,Bronze,2023-11-15 00:00:00
C002110,Casual,Gold,2024-04-21 00:00:00
C002111,Enthusiast,None,2020-11-30 00:00:00
C002112,Enthusiast,Silver,2020-12-26 00:00:00
C002113,Value,None,2024-06-09 00:00:00
C002114,Enthusiast,Bronze,2022-07-14 00:00:00
C002115,Enthusiast,Bronze,2023-06-22 00:00:00
C002116,Enthusiast,Silver,2020-07-23 00:00:00
C002117,Value,None,2021-08-23 00:00:00
C002118,Enthusiast,None,2023-11-11 00:00:00
C002119,Value,Silver,2021-05-27 00:00:00
C002120,Professional,None,2022-03-09 00:00:00
C002121,Professional,Gold,2023-01-21 00:00:00
C002122,Professional,Bronze,2020-03-27 00:00:00
C002123,Value,Gold,2023-06-08 00:00:00
C002124,Value,Platinum,2023-08-22 00:00:00
C002125,Professional,Bronze,2024-10-27 00:00:00
C002126,Casual,Silver,2023-07-21 00:00:00
C002127,Professional,None,2021-10-08 00:00:00
C002128,Value,None,2024-04-01 00:00:00
C002129,Casual,None,2021-03-22 00:00:00
C002130,Enthusiast,Bronze,2021-01-15 00:00:00
C002131,Enthusiast,Bronze,2024-07-10 00:00:00
C002132,Value,Gold,2020-05-23 00:00:00
C002133,Professional,None,2020-04-22 00:00:00
C002134,Value,Gold,2022-03-19 00:00:00
C002135,Enthusiast,None,2024-12-21 00:00:00
C002136,Professional,Bronze,2023-10-21 00:00:00
C002137,Casual,Bronze,2023-03-25 00:00:00
C002138,Casual,Silver,2022-07-18 00:00:00
C002139,Value,None,2022-05-18 00:00:00
C002140,Value,None,2021-07-04 00:00:00
C002141,Casual,None,2024-03-06 00:00:00
C002142,Value,None,2023-08-30 00:00:00
C002143,Casual,None,2023-08-12 00:00:00
C002144,Professional,Silver,2022-05-14 00:00:00
C002145,Casual,None,2024-05-07 00:00:00
C002146,Professional,Silver,2023-02-08 00:00:00
C002147,Enthusiast,None,2021-01-17 00:00:00
C002148,Value,None,2021-01-16 00:00:00
C002149,Casual,Silver,2022-06-10 00:00:00
C002150,Enthusiast,None,2022-08-03 00:00:00
C002151,Value,Silver,2020-08-05 00:00:00
C002152,Value,None,2022-12-06 00:00:00
C002153,Casual,None,2024-03-06 00:00:00
C002154,Enthusiast,Silver,2021-04-22 00:00:00
C002155,Casual,Bronze,2021-12-16 00:00:00
C002156,Professional,Gold,2024-07-03 00:00:00
C002157,Casual,Bronze,2021-02-20 00:00:00
C002158,Professional,Silver,2022-05-21 00:00:00
C002159,Enthusiast,Silver,2023-04-22 00:00:00
C002160,Professional,None,2021-02-22 00:00:00
C002161,Professional,Silver,2022-09-09 00:00:00
C002162,Value,Gold,2020-10-01 00:00:00
C002163,Enthusiast,Bronze,2022-07-19 00:00:00
C002164,Casual,Silver,2022-02-24 00:00:00
C002165,Enthusiast,Bronze,2024-06-30 00:00:00
C002166,Professional,Silver,2024-01-06 00:00:00
C002167,Casual,Silver,2020-01-11 00:00:00
C002168,Value,None,2024-08-17 00:00:00
C002169,Enthusiast,None,2021-12-03 00:00:00
C002170,Casual,Silver,2024-02-02 00:00:00
C002171,Enthusiast,Silver,2022-10-26 00:00:00
C002172,Enthusiast,Bronze,2024-11-02 00:00:00
C002173,Value,Platinum,2023-10-19 00:00:00
C002174,Professional,Bronze,2023-12-30 00:00:00
C002175,Value,None,2020-04-26 00:00:00
C002176,Value,None,2020-02-17 00:00:00
C002177,Value,Bronze,2024-02-15 00:00:00
C002178,Value,None,2023-02-17 00:00:00
C002179,Casual,Gold,2021-03-23 00:00:00
C002180,Casual,Silver,2024-05-01 00:00:00
C002181,Enthusiast,Gold,2022-10-11 00:00:00
C002182,Casual,Gold,2022-10-16 00:00:00
C002183,Value,Silver,2022-11-27 00:00:00
C002184,Enthusiast,Silver,2020-05-04 00:00:00
C002185,Casual,Platinum,2024-07-22 00:00:00
C002186,Value,None,2020-06-18 00:00:00
C002187,Enthusiast,Silver,2022-01-06 00:00:00
C002188,Value,None,2022-03-05 00:00:00
C002189,Professional,Bronze,2022-12-02 00:00:00
C002190,Value,Gold,2020-05-31 00:00:00
C002191,Value,None,2023-10-16 00:00:00
C002192,Value,None,2021-08-07 00:00:00
C002193,Value,Platinum,2023-10-07 00:00:00
C002194,Value,Bronze,2022-11-27 00:00:00
C002195,Casual,Bronze,2021-08-01 00:00:00
C002196,Casual,Bronze,2023-05-16 00:00:00
C002197,Value,Bronze,2021-05-08 00:00:00
C002198,Casual,Bronze,2020-02-07 00:00:00
C002199,Enthusiast,None,2020-08-17 00:00:00
C002200,Value,Bronze,2022-12-30 00:00:00
C002201,Value,Bronze,2021-12-24 00:00:00
C002202,Professional,Silver,2021-07-22 00:00:00
C002203,Enthusiast,Bronze,2020-10-01 00:00:00
C002204,Casual,None,2021-05-15 00:00:00
C002205,Enthusiast,Bronze,2022-05-12 00:00:00
C002206,Enthusiast,Silver,2020-02-11 00:00:00
C002207,Value,None,2023-06-01 00:00:00
C002208,Casual,None,2024-02-08 00:00:00
C002209,Enthusiast,Bronze,2021-12-03 00:00:00
C002210,Enthusiast,Bronze,2021-07-27 00:00:00
C002211,Value,None,2021-07-13 00:00:00
