order_id,order_ts,store_id,customer_id,channel
O0006456,2024-03-08 13:27:00,S006,C001686,ecom
O0006457,2024-03-08 10:03:00,S012,C001579,store
O0006458,2024-03-08 17:11:00,S025,C001612,ecom
O0006459,2024-03-08 13:21:00,S001,C000026,store
O0006460,2024-03-08 18:04:00,S010,C000569,ecom
O0006461,2024-03-08 16:07:00,S022,C001059,ecom
O0006462,2024-03-08 16:53:00,S002,C001606,store
O0006463,2024-03-08 16:40:00,S010,C000984,store
O0006464,2024-03-08 10:05:00,S011,C000816,ecom
O0006465,2024-03-08 09:03:00,S014,C002322,ecom
O0006466,2024-03-08 12:59:00,S027,C002201,ecom
O0006467,2024-03-08 15:14:00,S023,C001471,store
O0006468,2024-03-08 19:29:00,S030,C001446,ecom
O0006469,2024-03-08 19:39:00,S010,C001100,store
O0006470,2024-03-08 11:06:00,S001,C001425,store
O0006471,2024-03-08 17:23:00,S014,C001778,ecom
O0006472,2024-03-08 14:11:00,S004,C002416,store
O0006473,2024-03-08 11:32:00,S021,C000392,ecom
O0006474,2024-03-08 11:28:00,S014,C002106,store
O0006475,2024-03-08 10:36:00,S009,C002499,store
O0006476,2024-03-08 17:57:00,S018,C001830,store
O0006477,2024-03-08 10:10:00,S013,C002475,store
O0006478,2024-03-08 15:06:00,S013,C001074,store
O0006479,2024-03-08 19:36:00,S021,C000913,store
O0006480,2024-03-08 15:01:00,S029,C002008,store
O0006481,2024-03-08 17:14:00,S014,C001049,store
O0006482,2024-03-08 13:30:00,S004,C000833,ecom
O0006483,2024-03-08 19:39:00,S004,C001189,store
O0006484,2024-03-08 13:02:00,S012,C000428,store
O0006485,2024-03-08 18:26:00,S002,C000740,store
O0006486,2024-03-08 14:31:00,S005,C002296,store
O0006487,2024-03-08 19:03:00,S026,C001219,store
O0006488,2024-03-08 20:10:00,S016,C001174,store
O0006489,2024-03-08 12:47:00,S017,C000334,ecom
O0006490,2024-03-08 18:27:00,S016,C001570,ecom
O0006491,2024-03-08 19:27:00,S022,C000434,store
O0006492,2024-03-08 19:46:00,S006,C000930,store
O0006493,2024-03-08 20:54:00,S018,C001536,store
O0006494,2024-03-08 10:00:00,S028,C001902,store
O0006495,2024-03-08 20:44:00,S004,C002379,store
O0006496,2024-03-08 16:43:00,S026,C001025,store
O0006497,2024-03-08 17:03:00,S026,C001007,ecom
O0006498,2024-03-08 12:20:00,S004,C000999,store
O0006499,2024-03-08 20:44:00,S006,C000821,ecom
O0006500,2024-03-09 13:55:00,S012,C001336,store
O0006501,2024-03-09 10:56:00,S015,C001174,ecom
O0006502,2024-03-09 11:23:00,S020,C000999,store
O0006503,2024-03-09 13:44:00,S007,C001142,store
O0006504,2024-03-09 19:52:00,S012,C002346,store
O0006505,2024-03-09 09:47:00,S021,C002475,store
O0006506,2024-03-09 18:08:00,S003,C002203,store
O0006507,2024-03-09 18:08:00,S015,C001639,store
O0006508,2024-03-09 15:55:00,S028,C001204,store
O0006509,2024-03-09 12:00:00,S016,C000985,store
O0006510,2024-03-09 15:04:00,S024,C000555,store
O0006511,2024-03-09 20:45:00,S023,C002190,store
O0006512,2024-03-09 18:32:00,S005,C000224,store
O0006513,2024-03-09 18:58:00,S001,C001122,store
O0006514,2024-03-09 19:26:00,S010,C001607,ecom
O0006515,2024-03-09 09:50:00,S017,C000954,store
O0006516,2024-03-09 20:34:00,S007,C002134,store
O0006517,2024-03-09 13:02:00,S015,C000569,store
O0006518,2024-03-09 19:22:00,S015,C001157,ecom
O0006519,2024-03-09 11:04:00,S017,C001312,store
O0006520,2024-03-09 15:54:00,S023,C000599,ecom
O0006521,2024-03-09 18:18:00,S014,C000803,store
O0006522,2024-03-09 11:13:00,S011,C001810,store
O0006523,2024-03-09 20:58:00,S025,C001102,ecom
O0006524,2024-03-09 14:00:00,S022,C000453,ecom
O0006525,2024-03-09 20:46:00,S019,C000034,ecom
O0006526,2024-03-09 15:01:00,S006,C000702,store
O0006527,2024-03-09 16:02:00,S023,C001330,ecom
O0006528,2024-03-09 09:53:00,S023,C002471,store
O0006529,2024-03-09 10:16:00,S029,C000894,ecom
O0006530,2024-03-09 18:44:00,S014,C001720,store
O0006531,2024-03-09 16:42:00,S028,C001101,store
O0006532,2024-03-09 14:38:00,S020,C000393,store
O0006533,2024-03-09 10:09:00,S017,C000374,store
O0006534,2024-03-09 12:46:00,S009,C001182,store
O0006535,2024-03-09 16:09:00,S015,C000225,ecom
O0006536,2024-03-09 17:22:00,S013,C000832,ecom
O0006537,2024-03-09 16:09:00,S015,C002095,store
O0006538,2024-03-09 19:44:00,S011,C001065,store
O0006539,2024-03-09 09:17:00,S019,C000606,ecom
O0006540,2024-03-09 19:39:00,S011,C002433,store
O0006541,2024-03-09 17:21:00,S011,C000094,ecom
O0006542,2024-03-09 17:49:00,S019,C000358,store
O0006543,2024-03-09 17:04:00,S028,C001668,store
O0006544,2024-03-09 09:47:00,S015,C000943,store
O0006545,2024-03-09 14:07:00,S007,C000456,store
O0006546,2024-03-09 11:46:00,S028,C000039,store
O0006547,2024-03-09 10:09:00,S027,C001894,ecom
O0006548,2024-03-09 09:28:00,S024,C002134,ecom
O0006549,2024-03-09 18:32:00,S014,C001471,ecom
O0006550,2024-03-09 16:48:00,S027,C002000,store
O0006551,2024-03-09 10:39:00,S017,C001645,store
O0006552,2024-03-09 11:47:00,S010,C001096,ecom
O0006553,2024-03-09 09:31:00,S015,C000843,store
O0006554,2024-03-09 09:24:00,S004,C000257,store
O0006555,2024-03-09 09:17:00,S022,C000733,ecom
O0006556,2024-03-09 10:33:00,S007,C001388,store
O0006557,2024-03-09 20:14:00,S024,C001200,store
O0006558,2024-03-09 09:12:00,S001,C000169,store
O0006559,2024-03-09 14:17:00,S019,C001964,store
O0006560,2024-03-09 12:35:00,S026,C002069,store
O0006561,2024-03-09 15:29:00,S002,C000532,store
O0006562,2024-03-09 18:06:00,S003,C001348,store
O0006563,2024-03-09 17:53:00,S020,C000928,ecom
O0006564,2024-03-09 09:50:00,S010,C002150,ecom
O0006565,2024-03-09 16:06:00,S021,C000129,store
O0006566,2024-03-09 10:58:00,S020,C001405,store
O0006567,2024-03-09 20:33:00,S019,C001297,store
O0006568,2024-03-09 20:53:00,S021,C002287,store
O0006569,2024-03-09 18:30:00,S026,C000794,store
O0006570,2024-03-09 15:17:00,S024,C000484,store
O0006571,2024-03-09 14:40:00,S020,C001852,store
O0006572,2024-03-09 12:17:00,S003,C002138,ecom
O0006573,2024-03-09 14:26:00,S029,C000924,ecom
O0006574,2024-03-09 11:17:00,S011,C001085,ecom
O0006575,2024-03-09 12:49:00,S006,C001682,store
O0006576,2024-03-09 15:16:00,S009,C000967,store
O0006577,2024-03-09 18:07:00,S016,C002191,ecom
O0006578,2024-03-09 11:22:00,S020,C000326,store
O0006579,2024-03-09 11:01:00,S005,C002447,ecom
O0006580,2024-03-09 14:50:00,S029,C002209,ecom
O0006581,2024-03-09 19:53:00,S020,C000534,store
O0006582,2024-03-09 10:33:00,S019,C001560,ecom
O0006583,2024-03-09 16:32:00,S024,C000990,ecom
O0006584,2024-03-09 19:53:00,S017,C002306,store
O0006585,2024-03-09 09:21:00,S006,C001947,ecom
O0006586,2024-03-09 12:19:00,S023,C000804,store
O0006587,2024-03-09 10:47:00,S013,C002047,store
O0006588,2024-03-09 16:47:00,S028,C000980,store
O0006589,2024-03-09 15:22:00,S026,C000074,store
O0006590,2024-03-09 12:29:00,S024,C001484,ecom
O0006591,2024-03-09 15:58:00,S026,C001476,store
O0006592,2024-03-09 11:29:00,S006,C000320,ecom
O0006593,2024-03-09 13:44:00,S020,C002183,store
O0006594,2024-03-09 20:38:00,S019,C000831,store
O0006595,2024-03-09 11:54:00,S005,C001950,store
O0006596,2024-03-09 11:05:00,S024,C000294,store
O0006597,2024-03-09 18:02:00,S030,C002201,store
O0006598,2024-03-09 18:55:00,S020,C001779,ecom
O0006599,2024-03-09 19:19:00,S030,C002146,store
O0006600,2024-03-09 13:50:00,S018,C000360,store
O0006601,2024-03-09 10:45:00,S018,C000918,ecom
O0006602,2024-03-09 15:16:00,S009,C001336,store
O0006603,2024-03-09 13:12:00,S023,C000347,store
O0006604,2024-03-09 13:16:00,S011,C002345,store
O0006605,2024-03-09 11:46:00,S017,C001207,store
O0006606,2024-03-09 16:25:00,S009,C001103,ecom
O0006607,2024-03-09 19:00:00,S027,C001322,ecom
O0006608,2024-03-09 18:18:00,S019,C000600,store
O0006609,2024-03-09 12:33:00,S029,C000975,ecom
O0006610,2024-03-09 14:52:00,S024,C000906,store
O0006611,2024-03-09 12:28:00,S016,C002165,ecom
O0006612,2024-03-09 12:17:00,S004,C000372,store
O0006613,2024-03-09 17:50:00,S007,C001779,store
O0006614,2024-03-09 19:28:00,S030,C000641,ecom
O0006615,2024-03-09 17:23:00,S002,C000765,store
O0006616,2024-03-09 17:36:00,S011,C000534,store
O0006617,2024-03-09 11:40:00,S027,C002334,store
O0006618,2024-03-09 10:24:00,S028,C001282,store
O0006619,2024-03-09 09:23:00,S007,C002178,store
O0006620,2024-03-09 16:44:00,S001,C001846,store
O0006621,2024-03-09 10:01:00,S012,C000014,ecom
O0006622,2024-03-09 19:09:00,S001,C001886,store
O0006623,2024-03-09 13:01:00,S030,C001343,store
O0006624,2024-03-09 09:42:00,S004,C002093,store
O0006625,2024-03-09 09:38:00,S004,C000333,store
O0006626,2024-03-09 09:10:00,S030,C001402,ecom
O0006627,2024-03-09 19:17:00,S023,C000302,ecom
O0006628,2024-03-09 15:59:00,S028,C001177,store
O0006629,2024-03-10 15:26:00,S027,C001535,store
O0006630,2024-03-10 19:50:00,S025,C000326,store
O0006631,2024-03-10 09:38:00,S022,C002053,store
O0006632,2024-03-10 18:21:00,S021,C001444,store
O0006633,2024-03-10 12:58:00,S016,C000971,store
O0006634,2024-03-10 14:44:00,S029,C001309,ecom
O0006635,2024-03-10 20:41:00,S014,C000935,store
O0006636,2024-03-10 14:37:00,S002,C000986,ecom
O0006637,2024-03-10 20:40:00,S012,C000417,ecom
O0006638,2024-03-10 19:12:00,S012,C001762,ecom
O0006639,2024-03-10 17:28:00,S018,C001350,store
O0006640,2024-03-10 10:02:00,S001,C001957,store
O0006641,2024-03-10 16:38:00,S022,C002147,store
O0006642,2024-03-10 18:46:00,S020,C001960,store
O0006643,2024-03-10 19:27:00,S029,C002429,ecom
O0006644,2024-03-10 18:34:00,S025,C001468,ecom
O0006645,2024-03-10 14:47:00,S011,C001616,ecom
O0006646,2024-03-10 13:13:00,S002,C001709,store
O0006647,2024-03-10 19:31:00,S028,C002066,store
O0006648,2024-03-10 15:10:00,S009,C002065,store
O0006649,2024-03-10 10:22:00,S017,C001482,ecom
O0006650,2024-03-10 09:47:00,S015,C001258,store
O0006651,2024-03-10 14:13:00,S012,C000852,store
O0006652,2024-03-10 18:04:00,S008,C000031,store
O0006653,2024-03-10 10:17:00,S001,C002241,ecom
O0006654,2024-03-10 10:51:00,S016,C000590,ecom
O0006655,2024-03-10 09:20:00,S004,C000281,ecom
O0006656,2024-03-10 12:28:00,S008,C000303,store
O0006657,2024-03-10 15:09:00,S022,C000686,store
O0006658,2024-03-10 11:07:00,S023,C000249,ecom
O0006659,2024-03-10 10:00:00,S001,C001315,store
O0006660,2024-03-10 09:07:00,S024,C001277,ecom
O0006661,2024-03-10 16:46:00,S005,C001943,ecom
O0006662,2024-03-10 13:18:00,S002,C001009,store
O0006663,2024-03-10 20:21:00,S015,C000289,store
O0006664,2024-03-10 13:39:00,S011,C002465,ecom
O0006665,2024-03-10 15:39:00,S010,C002270,ecom
O0006666,2024-03-10 11:02:00,S011,C002322,store
O0006667,2024-03-10 19:03:00,S013,C001519,ecom
O0006668,2024-03-10 12:59:00,S011,C001330,store
O0006669,2024-03-10 16:38:00,S005,C001237,store
O0006670,2024-03-10 09:55:00,S025,C002308,store
O0006671,2024-03-10 20:08:00,S009,C000334,store
O0006672,2024-03-10 12:10:00,S021,C001815,store
O0006673,2024-03-10 11:32:00,S015,C001589,ecom
O0006674,2024-03-10 11:03:00,S004,C001969,store
O0006675,2024-03-10 20:36:00,S021,C000732,store
O0006676,2024-03-10 13:40:00,S030,C000849,ecom
O0006677,2024-03-10 18:07:00,S027,C001621,ecom
O0006678,2024-03-10 16:08:00,S012,C000669,store
O0006679,2024-03-10 20:11:00,S001,C001812,store
O0006680,2024-03-10 11:10:00,S030,C001477,ecom
O0006681,2024-03-10 16:36:00,S006,C001194,ecom
O0006682,2024-03-10 18:33:00,S004,C002044,store
O0006683,2024-03-10 19:10:00,S030,C001757,store
O0006684,2024-03-10 12:48:00,S011,C000600,store
O0006685,2024-03-10 16:46:00,S029,C001157,store
O0006686,2024-03-10 20:15:00,S018,C002162,store
O0006687,2024-03-10 16:44:00,S002,C000485,store
O0006688,2024-03-10 16:44:00,S029,C002207,ecom
O0006689,2024-03-10 12:30:00,S002,C000022,store
O0006690,2024-03-10 13:59:00,S008,C001667,store
O0006691,2024-03-10 16:21:00,S030,C001771,store
O0006692,2024-03-10 19:18:00,S011,C000018,store
O0006693,2024-03-10 11:35:00,S012,C001737,store
O0006694,2024-03-10 14:37:00,S025,C001987,store
O0006695,2024-03-10 19:27:00,S026,C000179,store
O0006696,2024-03-10 18:05:00,S007,C000382,store
O0006697,2024-03-10 11:29:00,S029,C001073,store
O0006698,2024-03-10 14:44:00,S028,C001047,store
O0006699,2024-03-10 20:42:00,S010,C000414,ecom
O0006700,2024-03-10 19:00:00,S021,C000284,ecom
O0006701,2024-03-10 19:45:00,S005,C000648,store
O0006702,2024-03-10 13:02:00,S005,C001546,ecom
O0006703,2024-03-10 15:23:00,S021,C000663,store
O0006704,2024-03-10 11:11:00,S025,C001905,store
O0006705,2024-03-10 09:08:00,S008,C001248,store
O0006706,2024-03-10 16:24:00,S002,C001283,store
O0006707,2024-03-10 19:48:00,S001,C002483,store
O0006708,2024-03-10 19:51:00,S027,C002418,ecom
O0006709,2024-03-10 13:42:00,S024,C001975,store
O0006710,2024-03-10 13:18:00,S015,C000256,ecom
O0006711,2024-03-10 20:40:00,S006,C001697,ecom
O0006712,2024-03-10 18:09:00,S005,C000651,store
O0006713,2024-03-10 11:58:00,S025,C000024,ecom
O0006714,2024-03-10 17:10:00,S006,C000158,store
O0006715,2024-03-10 18:38:00,S014,C002337,store
O0006716,2024-03-10 15:38:00,S026,C001675,store
O0006717,2024-03-10 18:48:00,S016,C001070,ecom
O0006718,2024-03-10 15:23:00,S008,C001098,store
O0006719,2024-03-10 11:36:00,S013,C001973,store
O0006720,2024-03-10 14:49:00,S007,C000744,store
O0006721,2024-03-10 11:56:00,S002,C002330,store
O0006722,2024-03-10 17:00:00,S017,C000181,ecom
O0006723,2024-03-10 11:32:00,S020,C001220,store
O0006724,2024-03-10 11:39:00,S004,C000203,store
O0006725,2024-03-10 19:34:00,S009,C001480,store
O0006726,2024-03-10 15:31:00,S021,C000671,store
O0006727,2024-03-10 18:10:00,S003,C001084,store
O0006728,2024-03-10 12:48:00,S019,C002212,store
O0006729,2024-03-10 14:58:00,S024,C002126,store
O0006730,2024-03-10 19:39:00,S002,C000686,ecom
O0006731,2024-03-10 14:17:00,S004,C000503,ecom
O0006732,2024-03-10 13:15:00,S024,C002341,ecom
O0006733,2024-03-10 20:40:00,S009,C001503,ecom
O0006734,2024-03-10 20:16:00,S017,C000376,ecom
O0006735,2024-03-10 12:00:00,S016,C000574,store
O0006736,2024-03-10 19:01:00,S027,C001172,store
O0006737,2024-03-10 17:02:00,S027,C000590,ecom
O0006738,2024-03-10 18:42:00,S009,C001909,ecom
O0006739,2024-03-11 17:26:00,S017,C001196,store
O0006740,2024-03-11 12:44:00,S030,C002498,store
O0006741,2024-03-11 13:10:00,S021,C001013,store
O0006742,2024-03-11 14:38:00,S013,C002456,store
O0006743,2024-03-11 10:08:00,S009,C000458,store
O0006744,2024-03-11 11:05:00,S018,C001927,store
O0006745,2024-03-11 14:49:00,S012,C000147,ecom
O0006746,2024-03-11 20:47:00,S018,C001567,store
O0006747,2024-03-11 12:01:00,S008,C000862,store
O0006748,2024-03-11 17:25:00,S020,C001787,store
O0006749,2024-03-11 10:35:00,S012,C001100,ecom
O0006750,2024-03-11 17:58:00,S008,C002010,ecom
O0006751,2024-03-11 09:36:00,S008,C001489,store
O0006752,2024-03-11 09:46:00,S017,C002497,store
O0006753,2024-03-11 09:09:00,S005,C001756,ecom
O0006754,2024-03-11 19:31:00,S021,C000447,store
O0006755,2024-03-11 19:50:00,S011,C000444,store
O0006756,2024-03-11 10:26:00,S011,C000737,store
O0006757,2024-03-11 17:06:00,S030,C001107,store
O0006758,2024-03-11 12:06:00,S016,C000919,ecom
O0006759,2024-03-11 15:53:00,S015,C000469,ecom
O0006760,2024-03-11 12:39:00,S029,C001698,store
O0006761,2024-03-11 16:06:00,S022,C000372,store
O0006762,2024-03-11 09:29:00,S016,C000653,store
O0006763,2024-03-11 13:07:00,S001,C000506,store
O0006764,2024-03-11 11:59:00,S003,C000623,ecom
O0006765,2024-03-11 13:50:00,S027,C000683,store
O0006766,2024-03-11 14:31:00,S026,C001891,store
O0006767,2024-03-11 17:42:00,S019,C002478,store
O0006768,2024-03-11 17:59:00,S029,C001824,store
O0006769,2024-03-11 15:35:00,S026,C001268,store
O0006770,2024-03-11 18:17:00,S002,C000473,store
O0006771,2024-03-11 19:12:00,S018,C001205,ecom
O0006772,2024-03-11 14:37:00,S013,C002280,store
O0006773,2024-03-11 14:42:00,S010,C001963,ecom
O0006774,2024-03-11 18:48:00,S011,C000226,store
O0006775,2024-03-11 14:28:00,S021,C000514,ecom
O0006776,2024-03-11 12:13:00,S020,C000651,store
O0006777,2024-03-11 19:28:00,S015,C001173,store
O0006778,2024-03-11 12:25:00,S004,C001339,ecom
O0006779,2024-03-11 17:48:00,S013,C000421,ecom
O0006780,2024-03-11 09:40:00,S023,C001935,store
O0006781,2024-03-11 11:25:00,S020,C001186,ecom
O0006782,2024-03-11 10:20:00,S019,C000733,ecom
O0006783,2024-03-11 09:23:00,S016,C001540,ecom
O0006784,2024-03-11 12:54:00,S019,C001835,store
O0006785,2024-03-11 19:03:00,S009,C001093,ecom
O0006786,2024-03-11 15:00:00,S011,C000557,store
O0006787,2024-03-11 14:29:00,S014,C000357,store
O0006788,2024-03-11 17:17:00,S002,C001423,store
O0006789,2024-03-11 16:58:00,S007,C001692,store
O0006790,2024-03-11 16:02:00,S015,C000362,store
O0006791,2024-03-11 11:52:00,S008,C002220,store
O0006792,2024-03-11 19:20:00,S012,C001902,ecom
O0006793,2024-03-11 11:17:00,S015,C000451,ecom
O0006794,2024-03-11 18:04:00,S007,C001098,store
O0006795,2024-03-11 19:57:00,S022,C002057,ecom
O0006796,2024-03-11 15:46:00,S024,C000408,ecom
O0006797,2024-03-11 12:46:00,S006,C000963,ecom
O0006798,2024-03-11 18:40:00,S029,C002010,store
O0006799,2024-03-11 16:54:00,S008,C001639,ecom
O0006800,2024-03-11 19:49:00,S014,C001119,ecom
O0006801,2024-03-11 14:52:00,S015,C000231,ecom
O0006802,2024-03-11 19:43:00,S023,C001942,store
O0006803,2024-03-11 13:53:00,S001,C000541,ecom
O0006804,2024-03-11 11:15:00,S015,C001646,store
O0006805,2024-03-11 11:07:00,S018,C002245,store
O0006806,2024-03-11 17:19:00,S007,C001077,store
O0006807,2024-03-11 19:00:00,S015,C001755,ecom
O0006808,2024-03-11 15:42:00,S001,C000868,ecom
O0006809,2024-03-11 13:01:00,S006,C000598,store
O0006810,2024-03-11 19:31:00,S022,C001998,store
O0006811,2024-03-11 13:11:00,S007,C001503,ecom
O0006812,2024-03-11 10:48:00,S021,C001624,store
O0006813,2024-03-11 10:59:00,S024,C000658,store
O0006814,2024-03-11 12:06:00,S001,C000847,store
O0006815,2024-03-11 20:37:00,S001,C000004,store
O0006816,2024-03-11 11:11:00,S023,C000175,ecom
O0006817,2024-03-11 16:13:00,S002,C000770,ecom
O0006818,2024-03-11 18:24:00,S016,C001026,ecom
O0006819,2024-03-11 15:51:00,S025,C002033,store
O0006820,2024-03-11 10:11:00,S023,C002069,ecom
O0006821,2024-03-12 14:25:00,S015,C001872,store
O0006822,2024-03-12 20:11:00,S024,C000780,store
O0006823,2024-03-12 19:49:00,S008,C001601,store
O0006824,2024-03-12 09:04:00,S029,C000047,store
O0006825,2024-03-12 14:55:00,S014,C002254,store
O0006826,2024-03-12 16:13:00,S015,C000046,store
O0006827,2024-03-12 09:19:00,S020,C002429,ecom
O0006828,2024-03-12 10:53:00,S011,C001012,store
O0006829,2024-03-12 17:58:00,S029,C000989,store
O0006830,2024-03-12 09:41:00,S007,C001243,store
O0006831,2024-03-12 10:20:00,S019,C001533,store
O0006832,2024-03-12 18:38:00,S022,C001826,store
O0006833,2024-03-12 15:12:00,S030,C000125,store
O0006834,2024-03-12 14:00:00,S028,C001210,ecom
O0006835,2024-03-12 14:12:00,S002,C000169,ecom
O0006836,2024-03-12 19:09:00,S025,C001922,store
O0006837,2024-03-12 17:23:00,S005,C002341,store
O0006838,2024-03-12 14:42:00,S009,C000566,ecom
O0006839,2024-03-12 15:39:00,S011,C001866,store
O0006840,2024-03-12 20:53:00,S002,C000519,ecom
O0006841,2024-03-12 14:54:00,S019,C001112,store
O0006842,2024-03-12 11:59:00,S020,C002469,store
O0006843,2024-03-12 14:24:00,S024,C002378,store
O0006844,2024-03-12 19:09:00,S021,C002484,store
O0006845,2024-03-12 15:16:00,S015,C000966,store
O0006846,2024-03-12 13:41:00,S021,C000711,store
O0006847,2024-03-12 20:25:00,S022,C000332,ecom
O0006848,2024-03-12 12:07:00,S024,C000671,ecom
O0006849,2024-03-12 10:01:00,S014,C001614,store
O0006850,2024-03-12 17:46:00,S029,C001075,ecom
O0006851,2024-03-12 09:39:00,S011,C002325,store
O0006852,2024-03-12 11:14:00,S019,C002189,store
O0006853,2024-03-12 15:05:00,S018,C001922,store
O0006854,2024-03-12 12:52:00,S002,C001907,store
O0006855,2024-03-12 19:09:00,S002,C001644,ecom
O0006856,2024-03-12 20:35:00,S010,C002029,store
O0006857,2024-03-12 11:47:00,S016,C001701,ecom
O0006858,2024-03-12 16:13:00,S017,C002199,ecom
O0006859,2024-03-12 09:20:00,S027,C001610,store
O0006860,2024-03-12 20:11:00,S003,C000658,store
O0006861,2024-03-12 19:49:00,S009,C001630,store
O0006862,2024-03-12 17:00:00,S002,C001209,store
O0006863,2024-03-12 10:51:00,S027,C000602,ecom
O0006864,2024-03-12 16:26:00,S006,C000920,store
O0006865,2024-03-12 18:18:00,S001,C002038,ecom
O0006866,2024-03-12 14:24:00,S002,C001523,store
O0006867,2024-03-12 18:35:00,S001,C001241,store
O0006868,2024-03-12 12:24:00,S001,C000688,store
O0006869,2024-03-12 16:13:00,S002,C002243,store
O0006870,2024-03-12 13:29:00,S016,C001758,store
O0006871,2024-03-12 19:23:00,S025,C001564,store
O0006872,2024-03-12 17:38:00,S004,C002235,ecom
O0006873,2024-03-12 11:57:00,S011,C000095,store
O0006874,2024-03-12 18:36:00,S022,C000546,ecom
O0006875,2024-03-12 09:42:00,S026,C000210,store
O0006876,2024-03-12 16:43:00,S023,C002306,ecom
O0006877,2024-03-12 18:04:00,S001,C000220,store
O0006878,2024-03-12 14:25:00,S015,C000076,store
O0006879,2024-03-12 20:39:00,S003,C000675,store
O0006880,2024-03-12 20:23:00,S005,C001540,ecom
O0006881,2024-03-12 17:31:00,S023,C002442,ecom
O0006882,2024-03-12 09:34:00,S027,C001790,store
O0006883,2024-03-12 18:16:00,S020,C000198,store
O0006884,2024-03-12 17:53:00,S004,C000678,store
O0006885,2024-03-12 13:11:00,S023,C002424,ecom
O0006886,2024-03-12 18:47:00,S010,C000455,store
O0006887,2024-03-12 19:12:00,S019,C000795,store
O0006888,2024-03-12 15:24:00,S009,C001989,store
O0006889,2024-03-12 20:52:00,S029,C001169,store
O0006890,2024-03-12 16:35:00,S015,C000696,ecom
O0006891,2024-03-12 10:29:00,S026,C000352,store
O0006892,2024-03-12 10:23:00,S017,C002135,store
O0006893,2024-03-12 09:15:00,S020,C001170,store
O0006894,2024-03-12 17:54:00,S006,C002037,store
O0006895,2024-03-12 10:59:00,S030,C000014,store
O0006896,2024-03-12 20:28:00,S024,C000644,ecom
O0006897,2024-03-12 17:29:00,S019,C001606,ecom
O0006898,2024-03-12 17:58:00,S030,C001698,store
O0006899,2024-03-12 15:37:00,S019,C002012,store
O0006900,2024-03-12 20:56:00,S010,C002122,store
O0006901,2024-03-12 18:52:00,S012,C000238,store
O0006902,2024-03-12 10:45:00,S010,C000880,ecom
O0006903,2024-03-12 10:52:00,S008,C000420,ecom
O0006904,2024-03-12 13:08:00,S001,C001033,store
O0006905,2024-03-12 10:41:00,S027,C001900,store
O0006906,2024-03-12 17:39:00,S023,C002144,store
O0006907,2024-03-12 17:13:00,S011,C002070,store
O0006908,2024-03-12 09:25:00,S017,C000097,store
O0006909,2024-03-12 10:02:00,S023,C001884,ecom
O0006910,2024-03-12 09:34:00,S014,C000245,store
O0006911,2024-03-12 17:37:00,S027,C000389,store
O0006912,2024-03-12 17:47:00,S022,C002221,store
O0006913,2024-03-12 19:48:00,S024,C000153,ecom
O0006914,2024-03-12 13:25:00,S017,C001170,store
O0006915,2024-03-12 15:17:00,S006,C002272,store
O0006916,2024-03-12 13:32:00,S015,C002122,store
O0006917,2024-03-12 14:02:00,S025,C000132,store
O0006918,2024-03-12 16:37:00,S017,C000997,ecom
O0006919,2024-03-12 09:56:00,S025,C002484,ecom
O0006920,2024-03-12 13:05:00,S018,C001093,store
O0006921,2024-03-12 11:33:00,S014,C000358,ecom
O0006922,2024-03-12 20:37:00,S020,C001415,store
O0006923,2024-03-12 11:03:00,S012,C000702,store
O0006924,2024-03-12 12:17:00,S007,C000475,ecom
O0006925,2024-03-12 16:29:00,S022,C002428,store
O0006926,2024-03-12 13:47:00,S002,C001561,ecom
O0006927,2024-03-12 15:20:00,S002,C001036,store
O0006928,2024-03-12 10:24:00,S024,C002089,store
O0006929,2024-03-13 09:13:00,S017,C001724,store
O0006930,2024-03-13 15:17:00,S017,C000560,ecom
O0006931,2024-03-13 13:57:00,S002,C002296,ecom
O0006932,2024-03-13 12:12:00,S030,C001627,ecom
O0006933,2024-03-13 19:06:00,S027,C000644,store
O0006934,2024-03-13 16:57:00,S004,C000352,store
O0006935,2024-03-13 11:15:00,S028,C000284,ecom
O0006936,2024-03-13 12:40:00,S003,C000378,store
O0006937,2024-03-13 17:33:00,S019,C002499,store
O0006938,2024-03-13 13:47:00,S002,C000025,ecom
O0006939,2024-03-13 20:24:00,S012,C000172,ecom
O0006940,2024-03-13 12:18:00,S004,C000827,ecom
O0006941,2024-03-13 18:07:00,S027,C001464,ecom
O0006942,2024-03-13 13:48:00,S008,C000151,store
O0006943,2024-03-13 20:46:00,S003,C001569,ecom
O0006944,2024-03-13 13:08:00,S011,C001264,store
O0006945,2024-03-13 17:20:00,S002,C001081,store
O0006946,2024-03-13 11:21:00,S010,C001139,store
O0006947,2024-03-13 20:11:00,S011,C000437,store
O0006948,2024-03-13 20:23:00,S017,C000532,ecom
O0006949,2024-03-13 19:43:00,S003,C000340,store
O0006950,2024-03-13 19:36:00,S020,C000597,store
O0006951,2024-03-13 19:53:00,S006,C000908,ecom
O0006952,2024-03-13 19:38:00,S020,C000863,store
O0006953,2024-03-13 10:10:00,S025,C001451,ecom
O0006954,2024-03-13 14:04:00,S016,C001781,store
O0006955,2024-03-13 20:35:00,S021,C001618,store
O0006956,2024-03-13 13:33:00,S019,C002277,store
O0006957,2024-03-13 19:49:00,S013,C001176,store
O0006958,2024-03-13 13:50:00,S017,C000487,store
O0006959,2024-03-13 10:03:00,S003,C002109,store
O0006960,2024-03-13 19:49:00,S022,C001729,store
