snapshot_date,store_id,sku,on_hand,on_order,cost
2024-09-01,S011,SKU00029,47,18,18.21
2024-09-01,S011,SKU00019,41,16,14.15
2024-09-01,S012,SKU00299,43,23,21.87
2024-09-01,S012,SKU00226,74,22,37.85
2024-09-01,S012,SKU00164,54,21,20.75
2024-09-01,S012,SKU00364,41,4,20.03
2024-09-01,S012,SKU00264,14,15,13.51
2024-09-01,S012,SKU00228,32,12,42.12
2024-09-01,S012,SKU00307,32,7,19.13
2024-09-01,S012,SKU00002,36,12,22.95
2024-09-01,S012,SKU00281,40,8,24.82
2024-09-01,S012,SKU00193,55,7,26.54
2024-09-01,S012,SKU00205,6,17,13.85
2024-09-01,S012,SKU00389,60,15,26.23
2024-09-01,S012,SKU00274,55,26,8.22
2024-09-01,S012,SKU00368,27,10,14.01
2024-09-01,S012,SKU00215,56,23,20.75
2024-09-01,S012,SKU00073,60,0,31.53
2024-09-01,S012,SKU00265,53,16,15.45
2024-09-01,S012,SKU00325,0,20,11.47
2024-09-01,S012,SKU00295,30,16,21.15
2024-09-01,S012,SKU00246,46,29,19.79
2024-09-01,S012,SKU00139,35,16,19.06
2024-09-01,S012,SKU00366,44,14,12.66
2024-09-01,S012,SKU00232,56,29,17.89
2024-09-01,S012,SKU00216,52,17,35.17
2024-09-01,S012,SKU00015,34,15,25.51
2024-09-01,S012,SKU00052,42,22,25.94
2024-09-01,S012,SKU00080,39,10,21.0
2024-09-01,S012,SKU00256,26,4,16.17
2024-09-01,S012,SKU00249,45,26,14.24
2024-09-01,S012,SKU00225,47,8,14.42
2024-09-01,S012,SKU00237,22,10,22.91
2024-09-01,S012,SKU00276,24,2,8.52
2024-09-01,S012,SKU00082,44,13,18.27
2024-09-01,S012,SKU00088,29,19,27.73
2024-09-01,S012,SKU00223,34,22,14.14
2024-09-01,S012,SKU00106,17,16,11.12
2024-09-01,S012,SKU00198,38,11,25.14
2024-09-01,S012,SKU00134,17,5,22.15
2024-09-01,S012,SKU00174,60,18,23.97
2024-09-01,S012,SKU00326,35,5,21.09
2024-09-01,S012,SKU00384,57,17,6.97
2024-09-01,S012,SKU00089,58,14,25.61
2024-09-01,S012,SKU00320,69,12,13.56
2024-09-01,S012,SKU00376,49,6,22.09
2024-09-01,S012,SKU00342,35,25,17.51
2024-09-01,S012,SKU00183,32,13,7.71
2024-09-01,S012,SKU00263,51,7,12.54
2024-09-01,S012,SKU00357,44,20,14.08
2024-09-01,S012,SKU00163,30,25,15.73
2024-09-01,S012,SKU00349,38,11,11.12
2024-09-01,S012,SKU00394,55,16,10.9
2024-09-01,S012,SKU00131,69,16,22.93
2024-09-01,S012,SKU00207,34,9,16.29
2024-09-01,S012,SKU00315,23,10,25.73
2024-09-01,S012,SKU00069,4,26,10.26
2024-09-01,S012,SKU00051,61,2,21.15
2024-09-01,S012,SKU00362,67,7,17.84
2024-09-01,S012,SKU00319,27,18,18.17
2024-09-01,S012,SKU00033,42,8,10.76
2024-09-01,S012,SKU00095,43,21,27.04
2024-09-01,S013,SKU00323,53,4,17.89
2024-09-01,S013,SKU00270,0,14,23.19
2024-09-01,S013,SKU00098,27,22,23.96
2024-09-01,S013,SKU00014,37,1,17.1
2024-09-01,S013,SKU00198,27,28,25.14
2024-09-01,S013,SKU00238,51,20,47.65
2024-09-01,S013,SKU00321,37,6,8.77
2024-09-01,S013,SKU00166,50,8,26.57
2024-09-01,S013,SKU00315,0,15,25.73
2024-09-01,S013,SKU00053,55,27,26.92
2024-09-01,S013,SKU00207,54,13,16.29
2024-09-01,S013,SKU00096,56,12,19.19
2024-09-01,S013,SKU00330,19,0,28.29
2024-09-01,S013,SKU00163,58,3,15.73
2024-09-01,S013,SKU00228,44,19,42.12
2024-09-01,S013,SKU00019,52,13,14.15
2024-09-01,S013,SKU00063,36,19,13.32
2024-09-01,S013,SKU00307,36,22,19.13
2024-09-01,S013,SKU00366,58,15,12.66
2024-09-01,S013,SKU00226,41,15,37.85
2024-09-01,S013,SKU00029,51,13,18.21
2024-09-01,S013,SKU00042,54,3,27.28
2024-09-01,S013,SKU00343,31,34,25.69
2024-09-01,S013,SKU00295,1,12,21.15
2024-09-01,S013,SKU00325,64,23,11.47
2024-09-01,S013,SKU00028,56,11,14.87
2024-09-01,S013,SKU00310,44,9,23.34
2024-09-01,S013,SKU00141,39,2,34.29
2024-09-01,S013,SKU00345,56,18,21.99
2024-09-01,S013,SKU00026,3,11,28.01
2024-09-01,S013,SKU00189,38,11,21.3
2024-09-01,S013,SKU00379,43,24,19.61
2024-09-01,S013,SKU00269,58,22,13.31
2024-09-01,S013,SKU00065,44,23,21.23
2024-09-01,S013,SKU00257,51,17,12.09
2024-09-01,S013,SKU00091,37,16,16.61
2024-09-01,S013,SKU00236,18,13,14.52
2024-09-01,S013,SKU00302,41,27,11.51
2024-09-01,S013,SKU00144,21,24,12.22
2024-09-01,S013,SKU00132,58,14,18.85
2024-09-01,S013,SKU00089,48,6,25.61
2024-09-01,S013,SKU00146,30,7,30.59
2024-09-01,S013,SKU00009,40,20,21.87
2024-09-01,S013,SKU00129,2,8,17.3
2024-09-01,S013,SKU00318,32,22,20.51
2024-09-01,S013,SKU00370,24,11,19.59
2024-09-01,S013,SKU00283,50,25,35.29
2024-09-01,S013,SKU00231,42,0,23.4
2024-09-01,S013,SKU00169,44,13,15.35
2024-09-01,S013,SKU00245,16,9,19.78
2024-09-01,S013,SKU00266,59,11,15.48
2024-09-01,S013,SKU00071,42,7,18.24
2024-09-01,S013,SKU00216,42,16,35.17
2024-09-01,S013,SKU00390,59,6,20.94
2024-09-01,S013,SKU00205,40,24,13.85
2024-09-01,S013,SKU00111,35,11,22.67
2024-09-01,S013,SKU00262,45,1,6.97
2024-09-01,S013,SKU00139,25,20,19.06
2024-09-01,S013,SKU00130,20,18,29.35
2024-09-01,S013,SKU00274,9,9,8.22
2024-09-01,S014,SKU00206,42,22,12.31
2024-09-01,S014,SKU00286,43,10,25.41
2024-09-01,S014,SKU00356,65,25,6.76
2024-09-01,S014,SKU00008,41,3,14.83
2024-09-01,S014,SKU00321,50,8,8.77
2024-09-01,S014,SKU00385,57,6,24.15
2024-09-01,S014,SKU00231,28,27,23.4
2024-09-01,S014,SKU00117,51,8,14.81
2024-09-01,S014,SKU00166,30,27,26.57
2024-09-01,S014,SKU00312,56,5,19.86
2024-09-01,S014,SKU00243,39,20,20.2
2024-09-01,S014,SKU00073,55,17,31.53
2024-09-01,S014,SKU00190,51,12,23.47
2024-09-01,S014,SKU00333,39,13,19.02
2024-09-01,S014,SKU00337,24,24,20.41
2024-09-01,S014,SKU00019,46,12,14.15
2024-09-01,S014,SKU00043,24,18,24.13
2024-09-01,S014,SKU00274,42,18,8.22
2024-09-01,S014,SKU00106,30,11,11.12
2024-09-01,S014,SKU00061,32,10,13.6
2024-09-01,S014,SKU00386,56,25,24.27
2024-09-01,S014,SKU00268,38,13,22.72
2024-09-01,S014,SKU00348,19,30,24.11
2024-09-01,S014,SKU00245,49,7,19.78
2024-09-01,S014,SKU00308,47,19,33.04
2024-09-01,S014,SKU00325,58,24,11.47
2024-09-01,S014,SKU00368,31,7,14.01
2024-09-01,S014,SKU00192,33,29,15.31
2024-09-01,S014,SKU00191,38,15,24.12
2024-09-01,S014,SKU00063,23,16,13.32
2024-09-01,S014,SKU00287,25,7,23.44
2024-09-01,S014,SKU00275,25,14,24.1
2024-09-01,S014,SKU00101,31,10,13.03
2024-09-01,S014,SKU00130,43,11,29.35
2024-09-01,S014,SKU00065,29,21,21.23
2024-09-01,S014,SKU00062,22,13,21.8
2024-09-01,S014,SKU00173,32,6,24.41
2024-09-01,S014,SKU00093,33,11,20.73
2024-09-01,S014,SKU00297,54,3,20.51
2024-09-01,S014,SKU00261,43,10,33.76
2024-09-01,S014,SKU00194,16,2,15.09
2024-09-01,S014,SKU00060,32,15,30.63
2024-09-01,S014,SKU00216,38,12,35.17
2024-09-01,S014,SKU00265,57,9,15.45
2024-09-01,S014,SKU00146,65,13,30.59
2024-09-01,S014,SKU00187,48,8,25.15
2024-09-01,S014,SKU00372,48,8,8.73
2024-09-01,S014,SKU00167,34,12,11.09
2024-09-01,S014,SKU00138,40,15,9.29
2024-09-01,S014,SKU00306,40,12,13.85
2024-09-01,S014,SKU00378,54,20,16.37
2024-09-01,S014,SKU00388,30,12,18.08
2024-09-01,S014,SKU00202,29,22,41.7
2024-09-01,S014,SKU00051,36,9,21.15
2024-09-01,S014,SKU00088,25,16,27.73
2024-09-01,S014,SKU00009,38,17,21.87
2024-09-01,S014,SKU00158,34,23,7.83
2024-09-01,S014,SKU00037,44,14,14.43
2024-09-01,S014,SKU00081,36,16,16.01
2024-09-01,S014,SKU00077,57,9,7.81
2024-09-01,S015,SKU00180,43,25,18.4
2024-09-01,S015,SKU00229,48,23,28.44
2024-09-01,S015,SKU00116,31,27,40.0
2024-09-01,S015,SKU00050,31,9,9.35
2024-09-01,S015,SKU00276,61,22,8.52
2024-09-01,S015,SKU00111,66,21,22.67
2024-09-01,S015,SKU00376,30,19,22.09
2024-09-01,S015,SKU00286,30,23,25.41
2024-09-01,S015,SKU00221,51,14,18.46
2024-09-01,S015,SKU00238,38,12,47.65
2024-09-01,S015,SKU00231,21,17,23.4
2024-09-01,S015,SKU00094,50,21,30.76
2024-09-01,S015,SKU00030,42,11,9.58
2024-09-01,S015,SKU00047,31,24,30.28
2024-09-01,S015,SKU00282,51,21,31.83
2024-09-01,S015,SKU00307,40,17,19.13
2024-09-01,S015,SKU00040,23,19,18.22
2024-09-01,S015,SKU00057,38,25,19.41
2024-09-01,S015,SKU00095,30,12,27.04
2024-09-01,S015,SKU00128,45,5,12.06
2024-09-01,S015,SKU00358,35,24,20.44
2024-09-01,S015,SKU00400,33,0,16.59
2024-09-01,S015,SKU00218,46,0,10.78
2024-09-01,S015,SKU00153,36,6,27.58
2024-09-01,S015,SKU00008,38,15,14.83
2024-09-01,S015,SKU00206,27,15,12.31
2024-09-01,S015,SKU00067,10,25,12.5
2024-09-01,S015,SKU00275,36,9,24.1
2024-09-01,S015,SKU00020,29,10,19.96
2024-09-01,S015,SKU00248,41,17,24.2
2024-09-01,S015,SKU00293,57,6,28.83
2024-09-01,S015,SKU00106,67,21,11.12
2024-09-01,S015,SKU00291,52,21,20.61
2024-09-01,S015,SKU00201,54,16,17.59
2024-09-01,S015,SKU00350,37,11,24.41
2024-09-01,S015,SKU00182,42,12,22.49
2024-09-01,S015,SKU00142,53,7,22.57
2024-09-01,S015,SKU00335,51,20,10.25
2024-09-01,S015,SKU00317,23,16,22.08
2024-09-01,S015,SKU00204,31,21,22.75
2024-09-01,S015,SKU00352,42,19,23.46
2024-09-01,S015,SKU00271,53,9,41.0
2024-09-01,S015,SKU00318,13,20,20.51
2024-09-01,S015,SKU00104,31,14,30.27
2024-09-01,S015,SKU00123,33,16,17.11
2024-09-01,S015,SKU00216,13,11,35.17
2024-09-01,S015,SKU00224,32,24,28.25
2024-09-01,S015,SKU00157,36,23,26.67
2024-09-01,S015,SKU00304,26,33,13.37
2024-09-01,S015,SKU00078,25,17,9.74
2024-09-01,S015,SKU00133,40,17,10.11
2024-09-01,S015,SKU00132,36,4,18.85
2024-09-01,S015,SKU00292,23,9,27.78
2024-09-01,S015,SKU00332,18,9,53.2
2024-09-01,S015,SKU00084,32,32,22.85
2024-09-01,S015,SKU00026,74,14,28.01
2024-09-01,S015,SKU00260,53,10,16.1
2024-09-01,S015,SKU00312,49,18,19.86
2024-09-01,S015,SKU00319,36,27,18.17
2024-09-01,S015,SKU00219,51,11,24.96
2024-09-01,S016,SKU00305,60,8,19.27
2024-09-01,S016,SKU00266,23,21,15.48
2024-09-01,S016,SKU00226,35,10,37.85
2024-09-01,S016,SKU00298,46,16,11.72
2024-09-01,S016,SKU00195,27,12,20.76
2024-09-01,S016,SKU00139,49,18,19.06
2024-09-01,S016,SKU00373,38,19,43.52
2024-09-01,S016,SKU00130,27,28,29.35
2024-09-01,S016,SKU00184,74,6,15.79
2024-09-01,S016,SKU00268,58,18,22.72
2024-09-01,S016,SKU00043,42,6,24.13
2024-09-01,S016,SKU00033,42,22,10.76
2024-09-01,S016,SKU00224,23,19,28.25
2024-09-01,S016,SKU00032,43,14,26.13
2024-09-01,S016,SKU00372,43,16,8.73
2024-09-01,S016,SKU00353,27,10,28.84
2024-09-01,S016,SKU00003,44,11,19.34
2024-09-01,S016,SKU00270,35,0,23.19
2024-09-01,S016,SKU00348,27,9,24.11
2024-09-01,S016,SKU00239,48,28,7.57
2024-09-01,S016,SKU00094,36,7,30.76
2024-09-01,S016,SKU00138,52,5,9.29
2024-09-01,S016,SKU00364,47,17,20.03
2024-09-01,S016,SKU00126,52,19,25.54
2024-09-01,S016,SKU00242,61,10,23.88
2024-09-01,S016,SKU00269,32,24,13.31
2024-09-01,S016,SKU00173,57,13,24.41
2024-09-01,S016,SKU00206,44,12,12.31
2024-09-01,S016,SKU00352,16,13,23.46
2024-09-01,S016,SKU00314,45,16,15.81
2024-09-01,S016,SKU00101,29,18,13.03
2024-09-01,S016,SKU00387,48,11,19.03
2024-09-01,S016,SKU00289,52,23,20.83
2024-09-01,S016,SKU00264,11,10,13.51
2024-09-01,S016,SKU00254,18,9,12.16
2024-09-01,S016,SKU00339,28,20,14.34
2024-09-01,S016,SKU00287,15,11,23.44
2024-09-01,S016,SKU00125,43,20,14.87
2024-09-01,S016,SKU00399,26,12,25.01
2024-09-01,S016,SKU00336,24,9,21.13
2024-09-01,S016,SKU00245,41,7,19.78
2024-09-01,S016,SKU00116,13,14,40.0
2024-09-01,S016,SKU00154,39,17,36.04
2024-09-01,S016,SKU00378,25,5,16.37
2024-09-01,S016,SKU00178,39,21,23.85
2024-09-01,S016,SKU00234,18,13,14.14
2024-09-01,S016,SKU00235,42,7,17.69
2024-09-01,S016,SKU00292,34,21,27.78
2024-09-01,S016,SKU00265,48,14,15.45
2024-09-01,S016,SKU00029,33,13,18.21
2024-09-01,S016,SKU00299,48,8,21.87
2024-09-01,S016,SKU00343,51,20,25.69
2024-09-01,S016,SKU00300,46,11,19.9
2024-09-01,S016,SKU00166,45,21,26.57
2024-09-01,S016,SKU00325,59,16,11.47
2024-09-01,S016,SKU00055,38,23,24.5
2024-09-01,S016,SKU00333,42,22,19.02
2024-09-01,S016,SKU00275,46,13,24.1
2024-09-01,S016,SKU00069,17,21,10.26
2024-09-01,S016,SKU00057,61,13,19.41
2024-09-01,S017,SKU00299,43,12,21.87
2024-09-01,S017,SKU00358,22,6,20.44
2024-09-01,S017,SKU00250,36,33,22.08
2024-09-01,S017,SKU00220,21,8,23.06
2024-09-01,S017,SKU00108,29,17,8.67
2024-09-01,S017,SKU00363,32,13,19.67
2024-09-01,S017,SKU00014,20,17,17.1
2024-09-01,S017,SKU00218,49,14,10.78
2024-09-01,S017,SKU00389,25,8,26.23
2024-09-01,S017,SKU00089,8,3,25.61
2024-09-01,S017,SKU00351,47,15,20.29
2024-09-01,S017,SKU00246,50,22,19.79
2024-09-01,S017,SKU00346,35,18,46.67
2024-09-01,S017,SKU00380,28,5,21.56
2024-09-01,S017,SKU00199,34,6,28.75
2024-09-01,S017,SKU00215,31,12,20.75
2024-09-01,S017,SKU00382,40,8,8.38
2024-09-01,S017,SKU00208,42,20,7.02
2024-09-01,S017,SKU00011,13,10,17.51
2024-09-01,S017,SKU00068,47,10,9.04
2024-09-01,S017,SKU00236,50,19,14.52
2024-09-01,S017,SKU00345,29,16,21.99
2024-09-01,S017,SKU00149,48,19,16.9
2024-09-01,S017,SKU00128,59,1,12.06
2024-09-01,S017,SKU00183,44,16,7.71
2024-09-01,S017,SKU00040,60,18,18.22
2024-09-01,S017,SKU00110,75,18,22.59
2024-09-01,S017,SKU00369,9,12,27.28
2024-09-01,S017,SKU00124,23,23,18.08
2024-09-01,S017,SKU00329,54,8,21.42
2024-09-01,S017,SKU00133,50,12,10.11
2024-09-01,S017,SKU00241,51,4,22.03
2024-09-01,S017,SKU00162,50,8,23.58
2024-09-01,S017,SKU00063,20,17,13.32
2024-09-01,S017,SKU00336,50,5,21.13
2024-09-01,S017,SKU00148,33,16,18.3
2024-09-01,S017,SKU00152,40,16,34.48
2024-09-01,S017,SKU00379,31,0,19.61
2024-09-01,S017,SKU00100,44,19,7.48
2024-09-01,S017,SKU00004,55,20,9.51
2024-09-01,S017,SKU00029,47,2,18.21
2024-09-01,S017,SKU00265,40,17,15.45
2024-09-01,S017,SKU00079,15,18,18.54
2024-09-01,S017,SKU00165,30,11,12.62
2024-09-01,S017,SKU00216,36,11,35.17
2024-09-01,S017,SKU00359,38,17,12.22
2024-09-01,S017,SKU00157,47,14,26.67
2024-09-01,S017,SKU00300,13,15,19.9
2024-09-01,S017,SKU00328,29,23,20.31
2024-09-01,S017,SKU00294,40,12,21.46
2024-09-01,S017,SKU00288,51,9,22.22
2024-09-01,S017,SKU00180,55,13,18.4
2024-09-01,S017,SKU00049,64,13,21.35
2024-09-01,S017,SKU00293,45,33,28.83
2024-09-01,S017,SKU00138,31,10,9.29
2024-09-01,S017,SKU00071,58,15,18.24
2024-09-01,S017,SKU00111,21,28,22.67
2024-09-01,S017,SKU00140,58,11,22.39
2024-09-01,S017,SKU00030,30,3,9.58
2024-09-01,S017,SKU00311,43,15,23.51
2024-09-01,S018,SKU00025,23,24,18.13
2024-09-01,S018,SKU00082,28,36,18.27
2024-09-01,S018,SKU00252,58,10,35.29
2024-09-01,S018,SKU00396,14,19,6.08
2024-09-01,S018,SKU00135,50,4,21.41
2024-09-01,S018,SKU00224,62,27,28.25
2024-09-01,S018,SKU00031,27,3,18.97
2024-09-01,S018,SKU00226,53,12,37.85
2024-09-01,S018,SKU00175,28,14,22.23
2024-09-01,S018,SKU00370,51,27,19.59
2024-09-01,S018,SKU00261,61,12,33.76
2024-09-01,S018,SKU00287,27,20,23.44
2024-09-01,S018,SKU00019,62,0,14.15
2024-09-01,S018,SKU00350,62,16,24.41
2024-09-01,S018,SKU00162,37,13,23.58
2024-09-01,S018,SKU00137,42,22,32.34
2024-09-01,S018,SKU00176,54,25,14.59
2024-09-01,S018,SKU00003,30,8,19.34
2024-09-01,S018,SKU00170,38,17,19.07
2024-09-01,S018,SKU00143,75,27,9.07
2024-09-01,S018,SKU00298,42,24,11.72
2024-09-01,S018,SKU00074,38,27,28.23
2024-09-01,S018,SKU00266,26,4,15.48
2024-09-01,S018,SKU00028,32,20,14.87
2024-09-01,S018,SKU00179,48,13,8.72
2024-09-01,S018,SKU00139,54,3,19.06
2024-09-01,S018,SKU00182,62,13,22.49
2024-09-01,S018,SKU00260,71,8,16.1
2024-09-01,S018,SKU00381,29,21,29.5
2024-09-01,S018,SKU00141,12,9,34.29
2024-09-01,S018,SKU00356,58,11,6.76
2024-09-01,S018,SKU00062,45,10,21.8
2024-09-01,S018,SKU00184,17,2,15.79
2024-09-01,S018,SKU00020,23,6,19.96
2024-09-01,S018,SKU00241,33,18,22.03
2024-09-01,S018,SKU00016,18,9,20.2
2024-09-01,S018,SKU00384,22,18,6.97
2024-09-01,S018,SKU00005,30,15,5.18
2024-09-01,S018,SKU00030,46,0,9.58
2024-09-01,S018,SKU00183,47,18,7.71
2024-09-01,S018,SKU00230,23,15,28.51
2024-09-01,S018,SKU00348,50,0,24.11
2024-09-01,S018,SKU00302,33,17,11.51
2024-09-01,S018,SKU00304,13,16,13.37
2024-09-01,S018,SKU00323,51,9,17.89
2024-09-01,S018,SKU00383,34,24,21.74
2024-09-01,S018,SKU00271,47,17,41.0
2024-09-01,S018,SKU00203,34,15,27.92
2024-09-01,S018,SKU00388,38,12,18.08
2024-09-01,S018,SKU00054,25,13,12.05
2024-09-01,S018,SKU00199,35,16,28.75
2024-09-01,S018,SKU00362,36,21,17.84
2024-09-01,S018,SKU00231,47,7,23.4
2024-09-01,S018,SKU00215,42,0,20.75
2024-09-01,S018,SKU00151,30,24,7.16
2024-09-01,S018,SKU00374,26,15,17.57
2024-09-01,S018,SKU00023,17,16,23.51
2024-09-01,S018,SKU00313,45,23,21.61
2024-09-01,S018,SKU00174,64,23,23.97
2024-09-01,S018,SKU00091,34,26,16.61
2024-09-01,S019,SKU00252,38,19,35.29
2024-09-01,S019,SKU00256,28,25,16.17
2024-09-01,S019,SKU00019,38,16,14.15
2024-09-01,S019,SKU00282,49,17,31.83
2024-09-01,S019,SKU00025,65,15,18.13
2024-09-01,S019,SKU00098,45,9,23.96
2024-09-01,S019,SKU00169,60,8,15.35
2024-09-01,S019,SKU00058,14,4,33.62
2024-09-01,S019,SKU00181,38,20,21.21
2024-09-01,S019,SKU00233,36,22,14.08
2024-09-01,S019,SKU00209,59,9,40.26
2024-09-01,S019,SKU00400,48,2,16.59
2024-09-01,S019,SKU00196,36,8,14.66
2024-09-01,S019,SKU00200,57,18,35.75
2024-09-01,S019,SKU00063,52,5,13.32
2024-09-01,S019,SKU00289,44,12,20.83
2024-09-01,S019,SKU00301,49,6,13.89
2024-09-01,S019,SKU00011,15,9,17.51
2024-09-01,S019,SKU00164,16,4,20.75
2024-09-01,S019,SKU00351,51,16,20.29
2024-09-01,S019,SKU00375,25,18,23.14
2024-09-01,S019,SKU00029,37,20,18.21
2024-09-01,S019,SKU00133,53,15,10.11
2024-09-01,S019,SKU00145,50,14,13.72
2024-09-01,S019,SKU00108,54,15,8.67
2024-09-01,S019,SKU00134,48,20,22.15
2024-09-01,S019,SKU00335,34,14,10.25
2024-09-01,S019,SKU00136,43,20,21.43
2024-09-01,S019,SKU00175,53,15,22.23
2024-09-01,S019,SKU00389,70,22,26.23
2024-09-01,S019,SKU00147,32,11,26.65
2024-09-01,S019,SKU00303,26,12,27.57
2024-09-01,S019,SKU00166,34,18,26.57
2024-09-01,S019,SKU00215,35,26,20.75
2024-09-01,S019,SKU00193,38,10,26.54
2024-09-01,S019,SKU00037,45,3,14.43
2024-09-01,S019,SKU00217,26,9,19.37
2024-09-01,S019,SKU00278,35,21,29.28
2024-09-01,S019,SKU00242,50,4,23.88
2024-09-01,S019,SKU00195,13,20,20.76
2024-09-01,S019,SKU00368,31,12,14.01
2024-09-01,S019,SKU00137,40,8,32.34
2024-09-01,S019,SKU00307,53,26,19.13
2024-09-01,S019,SKU00308,50,16,33.04
2024-09-01,S019,SKU00240,15,13,30.32
2024-09-01,S019,SKU00074,21,18,28.23
2024-09-01,S019,SKU00146,30,9,30.59
2024-09-01,S019,SKU00003,41,15,19.34
2024-09-01,S019,SKU00328,48,25,20.31
2024-09-01,S019,SKU00016,56,21,20.2
2024-09-01,S019,SKU00061,64,5,13.6
2024-09-01,S019,SKU00031,40,12,18.97
2024-09-01,S019,SKU00105,13,13,24.88
2024-09-01,S019,SKU00186,43,14,24.0
2024-09-01,S019,SKU00159,32,7,20.64
2024-09-01,S019,SKU00022,50,19,10.6
2024-09-01,S019,SKU00235,82,19,17.69
2024-09-01,S019,SKU00001,54,10,20.02
2024-09-01,S019,SKU00218,29,14,10.78
2024-09-01,S019,SKU00366,38,16,12.66
2024-09-01,S020,SKU00128,34,23,12.06
2024-09-01,S020,SKU00246,59,7,19.79
2024-09-01,S020,SKU00179,57,0,8.72
2024-09-01,S020,SKU00190,43,23,23.47
2024-09-01,S020,SKU00381,26,10,29.5
2024-09-01,S020,SKU00372,53,6,8.73
2024-09-01,S020,SKU00090,35,7,19.09
2024-09-01,S020,SKU00120,29,9,10.19
2024-09-01,S020,SKU00356,47,15,6.76
2024-09-01,S020,SKU00054,45,23,12.05
2024-09-01,S020,SKU00039,39,7,31.34
2024-09-01,S020,SKU00068,13,20,9.04
2024-09-01,S020,SKU00097,45,23,11.93
2024-09-01,S020,SKU00308,29,14,33.04
2024-09-01,S020,SKU00165,12,24,12.62
2024-09-01,S020,SKU00227,9,17,38.72
2024-09-01,S020,SKU00182,45,8,22.49
2024-09-01,S020,SKU00298,22,5,11.72
2024-09-01,S020,SKU00164,55,20,20.75
2024-09-01,S020,SKU00135,21,0,21.41
2024-09-01,S020,SKU00285,15,0,16.17
2024-09-01,S020,SKU00091,47,25,16.61
2024-09-01,S020,SKU00101,66,13,13.03
2024-09-01,S020,SKU00070,24,22,19.96
2024-09-01,S020,SKU00001,54,15,20.02
2024-09-01,S020,SKU00031,63,12,18.97
2024-09-01,S020,SKU00371,50,13,23.22
2024-09-01,S020,SKU00215,41,19,20.75
2024-09-01,S020,SKU00193,28,16,26.54
2024-09-01,S020,SKU00073,15,2,31.53
2024-09-01,S020,SKU00169,30,13,15.35
2024-09-01,S020,SKU00198,42,9,25.14
2024-09-01,S020,SKU00041,40,32,19.41
2024-09-01,S020,SKU00021,30,22,21.44
2024-09-01,S020,SKU00162,39,18,23.58
2024-09-01,S020,SKU00318,34,14,20.51
2024-09-01,S020,SKU00245,36,18,19.78
2024-09-01,S020,SKU00355,61,10,17.98
2024-09-01,S020,SKU00378,40,21,16.37
2024-09-01,S020,SKU00110,57,31,22.59
2024-09-01,S020,SKU00012,39,19,6.48
2024-09-01,S020,SKU00038,52,14,22.05
2024-09-01,S020,SKU00175,39,14,22.23
2024-09-01,S020,SKU00305,42,11,19.27
2024-09-01,S020,SKU00264,47,20,13.51
2024-09-01,S020,SKU00335,16,17,10.25
2024-09-01,S020,SKU00295,25,4,21.15
2024-09-01,S020,SKU00043,49,0,24.13
2024-09-01,S020,SKU00057,31,15,19.41
2024-09-01,S020,SKU00294,36,14,21.46
2024-09-01,S020,SKU00334,42,9,7.9
2024-09-01,S020,SKU00322,39,0,9.39
2024-09-01,S020,SKU00002,44,23,22.95
2024-09-01,S020,SKU00026,36,20,28.01
2024-09-01,S020,SKU00400,61,7,16.59
2024-09-01,S020,SKU00316,63,14,9.13
2024-09-01,S020,SKU00189,46,12,21.3
2024-09-01,S020,SKU00196,51,7,14.66
2024-09-01,S020,SKU00286,60,14,25.41
2024-09-01,S020,SKU00241,30,18,22.03
2024-09-01,S021,SKU00205,17,11,13.85
2024-09-01,S021,SKU00295,26,7,21.15
2024-09-01,S021,SKU00306,32,1,13.85
2024-09-01,S021,SKU00334,49,5,7.9
2024-09-01,S021,SKU00008,67,17,14.83
2024-09-01,S021,SKU00164,22,10,20.75
2024-09-01,S021,SKU00282,72,17,31.83
2024-09-01,S021,SKU00226,34,18,37.85
2024-09-01,S021,SKU00283,41,8,35.29
2024-09-01,S021,SKU00187,39,22,25.15
2024-09-01,S021,SKU00216,33,12,35.17
2024-09-01,S021,SKU00168,61,9,18.6
2024-09-01,S021,SKU00077,26,16,7.81
2024-09-01,S021,SKU00234,16,19,14.14
2024-09-01,S021,SKU00031,30,30,18.97
2024-09-01,S021,SKU00030,48,17,9.58
2024-09-01,S021,SKU00344,37,29,6.67
2024-09-01,S021,SKU00189,23,15,21.3
2024-09-01,S021,SKU00162,53,11,23.58
2024-09-01,S021,SKU00260,45,6,16.1
2024-09-01,S021,SKU00335,5,9,10.25
2024-09-01,S021,SKU00139,39,7,19.06
2024-09-01,S021,SKU00083,37,21,22.59
2024-09-01,S021,SKU00264,63,21,13.51
2024-09-01,S021,SKU00257,28,16,12.09
2024-09-01,S021,SKU00355,42,10,17.98
2024-09-01,S021,SKU00046,37,13,11.26
2024-09-01,S021,SKU00345,23,20,21.99
2024-09-01,S021,SKU00265,32,15,15.45
2024-09-01,S021,SKU00367,61,16,23.63
2024-09-01,S021,SKU00202,57,20,41.7
2024-09-01,S021,SKU00199,36,20,28.75
2024-09-01,S021,SKU00184,44,12,15.79
2024-09-01,S021,SKU00182,51,27,22.49
2024-09-01,S021,SKU00102,22,12,7.81
2024-09-01,S021,SKU00128,63,9,12.06
2024-09-01,S021,SKU00395,49,13,14.64
2024-09-01,S021,SKU00048,25,20,35.43
2024-09-01,S021,SKU00376,45,1,22.09
2024-09-01,S021,SKU00120,60,18,10.19
